item_id,name,level,type,nom_de_lobjet,Serveur,Actualisation,Lot [1],Lot [10],Lot [100],Craft,Gain,last_updated_fr
1720,Puissance de Crocoburio,34,Ceinture,Puissance de Crocoburio,Hell Mina,Il y'a 3 heures,15000,-,-,7037,+ 7 963,2024-04-23 09:38:56
1711,Chienchien,1,Familier,Chienchien,Hell Mina,Il y'a 3 heures,1899999,-,-,,-,2024-04-23 09:38:56
1734,Cerise,1,Fruit,Cerise,Hell Mina,Il y'a 3 heures,77,793,7692,,-,2024-04-23 09:38:56
1739,Baguette Affeulante,80,Baguette,Baguette Affeulante,Hell Mina,Il y'a 3 heures,39999,-,-,32670,+ 7 329,2024-04-23 09:38:56
1712,Potion Pahoa Raide,70,Potion,Potion Pahoa Raide,Hell Mina,Il y'a 3 heures,296,3889,35000,1357,-1 061,2024-04-23 09:38:56
1766,Bâton de Crabe Exotique,30,Poisson comestible,Bâton de Crabe Exotique,Hell Mina,Il y'a 3 heures,7885,75677,-,2911,+ 4 974,2024-04-23 09:38:56
1752,Poisson Pané Frit,50,Poisson comestible,Poisson Pané Frit,Hell Mina,Il y'a 3 heures,48,477,7384,309,-261,2024-04-23 09:38:56
1769,Poisson-Tigre Fumé,40,Poisson comestible,Poisson-Tigre Fumé,Hell Mina,Il y'a 3 heures,38984,380000,-,23151,+ 15 833,2024-04-23 09:38:56
1750,Poisson Pané,50,Poisson,Poisson Pané,Hell Mina,Il y'a 3 heures,11,315,3168,,-,2024-04-23 09:38:56
1762,Poisson-Tigre,40,Poisson,Poisson-Tigre,Hell Mina,Il y'a 3 heures,22999,-,-,,-,2024-04-23 09:38:56
1754,Poisson Igloo,50,Poisson,Poisson Igloo,Hell Mina,Il y'a 3 heures,1899,20095,-,,-,2024-04-23 09:38:56
1767,Poisson-Chaton Fumé,40,Poisson comestible,Poisson-Chaton Fumé,Hell Mina,Il y'a 3 heures,127,1598,19998,162,-35,2024-04-23 09:38:56
1757,Crabe Sourimi,30,Poisson,Crabe Sourimi,Hell Mina,Il y'a 3 heures,1,93,774,,-,2024-04-23 09:38:56
1749,Jeton de la Foire du Trool,1,Ressources diverses,Jeton de la Foire du Trool,Hell Mina,Il y'a 3 heures,99997,-,-,,-,2024-04-23 09:38:56
1756,Poisson Igloo Frit,50,Poisson comestible,Poisson Igloo Frit,Hell Mina,Il y'a 3 heures,3997,48995,-,2153,+ 1 844,2024-04-23 09:38:56
1748,Wabbit,1,Familier,Wabbit,Hell Mina,Il y'a 3 heures,395,-,-,,-,2024-04-23 09:38:56
1759,Crabe Sourimi Exotique,30,Poisson,Crabe Sourimi Exotique,Hell Mina,Il y'a 3 heures,2898,-,-,,-,2024-04-23 09:38:56
1764,Bâton de Crabe,30,Poisson comestible,Bâton de Crabe,Hell Mina,Il y'a 3 heures,50,260,4878,41,+ 9,2024-04-23 09:38:56
1784,Raie Bleue,130,Poisson,Raie Bleue,Hell Mina,Il y'a 3 heures,47,369,3793,,-,2024-04-23 09:38:56
1770,Bout de Blop Coco,26,Ressources diverses,Bout de Blop Coco,Hell Mina,Il y'a 3 heures,162,1592,17882,,-,2024-04-23 09:38:56
1792,Bar Iton,160,Poisson,Bar Iton,Hell Mina,Il y'a 3 heures,57582,-,-,,-,2024-04-23 09:38:56
1772,Fleur de Blop Coco,26,Fleur,Fleur de Blop Coco,Hell Mina,Il y'a 3 heures,360,2999,5554,,-,2024-04-23 09:38:56
1786,Greuvette Horreur,10,Poisson,Greuvette Horreur,Hell Mina,Il y'a 3 heures,14998,349999,-,,-,2024-04-23 09:38:56
1796,Carpette des sables,60,Poisson,Carpette des sables,Hell Mina,Il y'a 3 heures,42999,-,-,,-,2024-04-23 09:38:56
1771,Souris verte,56,Ressources diverses,Souris verte,Hell Mina,Il y'a 3 heures,25,439,3495,,-,2024-04-23 09:38:56
1776,Fleur de Blop Griotte,26,Fleur,Fleur de Blop Griotte,Hell Mina,Il y'a 3 heures,-,-,5597,,-,2024-04-23 09:38:56
1775,Bout de Blop Griotte,26,Ressources diverses,Bout de Blop Griotte,Hell Mina,Il y'a 3 heures,128,1895,16882,,-,2024-04-23 09:38:56
1794,Carpe d'Iem,60,Poisson,Carpe d'Iem,Hell Mina,Il y'a 3 heures,17,330,3669,,-,2024-04-23 09:38:56
1777,Bout de Blop Indigo,26,Ressources diverses,Bout de Blop Indigo,Hell Mina,Il y'a 3 heures,240,2493,21890,,-,2024-04-23 09:38:56
1788,Raie de Farle,130,Poisson,Raie de Farle,Hell Mina,Il y'a 3 heures,90000,-,-,,-,2024-04-23 09:38:56
1779,Bar Rikain,160,Poisson,Bar Rikain,Hell Mina,Il y'a 3 heures,99,1999,19195,,-,2024-04-23 09:38:56
1778,Fleur de Blop Indigo,26,Fleur,Fleur de Blop Indigo,Hell Mina,Il y'a 3 heures,470,798,3629,,-,2024-04-23 09:38:56
1773,Bout de Blop Reinette,26,Ressources diverses,Bout de Blop Reinette,Hell Mina,Il y'a 3 heures,367,3396,14887,,-,2024-04-23 09:38:56
1799,Kralamoure Unique,90,Poisson,Kralamoure Unique,Hell Mina,Il y'a 3 heures,47998,-,-,,-,2024-04-23 09:38:56
1774,Fleur de Blop Reinette,26,Fleur,Fleur de Blop Reinette,Hell Mina,Il y'a 3 heures,-,1000,4398,,-,2024-04-23 09:38:56
1782,Goujon,1,Poisson,Goujon,Hell Mina,Il y'a 3 heures,17,94,174,,-,2024-04-23 09:38:56
1822,Perche Sautée,120,Poisson comestible,Perche Sautée,Hell Mina,Il y'a 3 heures,773,7799,89815,508,+ 265,2024-04-23 09:38:56
1828,Bar Iton Grillé,160,Poisson comestible,Bar Iton Grillé,Hell Mina,Il y'a 3 heures,39890,485970,-,58304,-18 414,2024-04-23 09:38:56
1825,Sardine à l'Étouffée,70,Poisson comestible,Sardine à l'Étouffée,Hell Mina,Il y'a 3 heures,95,977,11958,198,-103,2024-04-23 09:38:56
1813,Goujon en Tranche,1,Poisson comestible,Goujon en Tranche,Hell Mina,Il y'a 3 heures,9,100,1998,8,+ 1,2024-04-23 09:38:56
1805,Sardine Brillante,70,Poisson,Sardine Brillante,Hell Mina,Il y'a 3 heures,19,248,2717,,-,2024-04-23 09:38:56
1827,Sardine Sombre à l'Étouffée,70,Poisson comestible,Sardine Sombre à l'Étouffée,Hell Mina,Il y'a 3 heures,12979,119999,-,12058,+ 921,2024-04-23 09:38:56
1803,Chaton-Perche,120,Poisson,Chaton-Perche,Hell Mina,Il y'a 3 heures,95983,955699,-,,-,2024-04-23 09:38:56
1807,Sardine Sombre,70,Poisson,Sardine Sombre,Hell Mina,Il y'a 3 heures,11894,119998,-,,-,2024-04-23 09:38:56
1829,Beignet de Greuvette Horreur,10,Poisson comestible,Beignet de Greuvette Horreur,Hell Mina,Il y'a 3 heures,9999,-,-,33181,-23 182,2024-04-23 09:38:56
1824,Chaton-Perche Sauté,120,Poisson comestible,Chaton-Perche Sauté,Hell Mina,Il y'a 3 heures,29880,299999,-,95743,-65 863,2024-04-23 09:38:56
1801,Perche,120,Poisson,Perche,Hell Mina,Il y'a 3 heures,189,836,5880,,-,2024-04-23 09:38:56
1809,Bar Grillé,160,Poisson comestible,Bar Grillé,Hell Mina,Il y'a 3 heures,972,11478,149900,2059,-1 087,2024-04-23 09:38:56
1811,Beignet de Greuvette,10,Poisson comestible,Beignet de Greuvette,Hell Mina,Il y'a 3 heures,2,30,478,22,-20,2024-04-23 09:38:56
1818,Carpe Vapeur,60,Poisson comestible,Carpe Vapeur,Hell Mina,Il y'a 3 heures,299,2899,-,351,-52,2024-04-23 09:38:56
1817,Carpette Vapeur,60,Poisson comestible,Carpette Vapeur,Hell Mina,Il y'a 3 heures,134989,990000,-,43170,+ 91 819,2024-04-23 09:38:56
1820,Kralamoure Grillé,90,Poisson comestible,Kralamoure Grillé,Hell Mina,Il y'a 3 heures,193,1809,17924,434,-241,2024-04-23 09:38:56
1815,Aile de Raie,130,Poisson comestible,Aile de Raie,Hell Mina,Il y'a 3 heures,-,9000,90000,508,+ 392,2024-04-23 09:38:56
1835,Brochet Farci,80,Poisson comestible,Brochet Farci,Hell Mina,Il y'a 3 heures,473,4997,44990,323,+ 150,2024-04-23 09:38:56
1853,Requin Marché-Libre,150,Poisson,Requin Marché-Libre,Hell Mina,Il y'a 3 heures,89999,-,-,,-,2024-04-23 09:38:56
1834,Truite Ancestrale Flambée,20,Poisson comestible,Truite Ancestrale Flambée,Hell Mina,Il y'a 3 heures,19992,190100,-,8362,+ 11 630,2024-04-23 09:38:56
1840,Aileron de Requin Marché-Libre,150,Poisson comestible,Aileron de Requin Marché-Libre,Hell Mina,Il y'a 3 heures,24790,299999,-,90205,-65 415,2024-04-23 09:38:56
1846,Truite Ancestrale,20,Poisson,Truite Ancestrale,Hell Mina,Il y'a 3 heures,8349,-,-,,-,2024-04-23 09:38:56
1849,Brochet Tupe-Halett,80,Poisson,Brochet Tupe-Halett,Hell Mina,Il y'a 3 heures,9896,-,-,,-,2024-04-23 09:38:56
1859,Kralamoure Unique Grillé,90,Poisson comestible,Kralamoure Unique Grillé,Hell Mina,Il y'a 3 heures,59949,-,-,48097,+ 11 852,2024-04-23 09:38:56
1844,Truite,20,Poisson,Truite,Hell Mina,Il y'a 3 heures,20,149,154,,-,2024-04-23 09:38:56
1838,Aileron de Requin,150,Poisson comestible,Aileron de Requin,Hell Mina,Il y'a 3 heures,1200,8999,71991,1118,+ 82,2024-04-23 09:38:56
1831,Aile de Raie de Farle,130,Poisson comestible,Aile de Raie de Farle,Hell Mina,Il y'a 3 heures,17490,75000,-,90286,-72 796,2024-04-23 09:38:56
1847,Brochet,80,Poisson,Brochet,Hell Mina,Il y'a 3 heures,149,339,3537,,-,2024-04-23 09:38:56
1837,Brochet Tupe-Halett Farci,80,Poisson comestible,Brochet Tupe-Halett Farci,Hell Mina,Il y'a 3 heures,14489,-,-,10039,+ 4 450,2024-04-23 09:38:56
1832,Truite Flambée,20,Poisson comestible,Truite Flambée,Hell Mina,Il y'a 3 heures,300,690,5998,21,+ 279,2024-04-23 09:38:56
1830,Goujon Kiye en Tranche,10,Poisson comestible,Goujon Kiye en Tranche,Hell Mina,Il y'a 3 heures,34000,-,-,- Manquants : 1/1 Goujon Kiye,-,2024-04-23 09:38:56
1889,Plume de Crowneille,66,Plume,Plume de Crowneille,Hell Mina,Il y'a 3 heures,149,1988,14991,,-,2024-04-23 09:38:56
1904,Dragocoiffe Calcaire,63,Chapeau,Dragocoiffe Calcaire,Hell Mina,Il y'a 3 heures,33999,-,-,17735,+ 16 264,2024-04-23 09:38:56
1894,Poil de Gliglitch,146,Poil,Poil de Gliglitch,Hell Mina,Il y'a 3 heures,445,3994,18875,,-,2024-04-23 09:38:56
1910,Cape Ouginak,50,Cape,Cape Ouginak,Hell Mina,Il y'a 3 heures,15800,-,-,10704,+ 5 096,2024-04-23 09:38:56
1890,Poil de Vétauran,66,Poil,Poil de Vétauran,Hell Mina,Il y'a 3 heures,489,4499,27733,,-,2024-04-23 09:38:56
1893,Queue de scorbute,65,Queue,Queue de scorbute,Hell Mina,Il y'a 3 heures,84,1000,12889,,-,2024-04-23 09:38:56
1892,Plume du Maître Corbac,110,Plume,Plume du Maître Corbac,Hell Mina,Il y'a 3 heures,400,4838,33279,,-,2024-04-23 09:38:56
1908,Casque du Chafer,49,Chapeau,Casque du Chafer,Hell Mina,Il y'a 3 heures,16999,-,-,10480,+ 6 519,2024-04-23 09:38:56
1891,Peau de serpentin,56,Peau,Peau de serpentin,Hell Mina,Il y'a 3 heures,314,2998,19724,,-,2024-04-23 09:38:56
1907,Oreilles de Lapineupe,1,Chapeau d'apparat,Oreilles de Lapineupe,Hell Mina,Il y'a 3 heures,995,-,-,,-,2024-04-23 09:38:56
1895,Bière du Feubuk,1,Bière,Bière du Feubuk,Hell Mina,Il y'a 3 heures,664,4500,41996,,-,2024-04-23 09:38:56
1934,Couteau de Chasse,1,Dague,Couteau de Chasse,Hell Mina,Il y'a 3 heures,1099,7000,-,630,+ 469,2024-04-23 09:38:56
1942,Arc de Chasse,1,Arc,Arc de Chasse,Hell Mina,Il y'a 3 heures,149,999,50000,309,-160,2024-04-23 09:38:56
1973,Huile à frire,1,Huile,Huile à frire,Hell Mina,Il y'a 3 heures,130,1100,11799,,-,2024-04-23 09:38:56
1977,Épices,1,Ressources diverses,Épices,Hell Mina,Il y'a 3 heures,139,1552,15980,,-,2024-04-23 09:38:56
1978,Mesure de Poivre,1,Poudre,Mesure de Poivre,Hell Mina,Il y'a 3 heures,34,489,3672,,-,2024-04-23 09:38:56
1974,Feuille de Salace,26,Légume,Feuille de Salace,Hell Mina,Il y'a 3 heures,100,546,3999,,-,2024-04-23 09:38:56
1975,Oignon,1,Légume,Oignon,Hell Mina,Il y'a 3 heures,50000,442,2894,,-,2024-04-23 09:38:56
1986,Poudre Temporelle,1,Poudre,Poudre Temporelle,Hell Mina,Il y'a 3 heures,35,350,3991,,-,2024-04-23 09:38:56
1984,Cendres Éternelles,1,Poudre,Cendres Éternelles,Hell Mina,Il y'a 3 heures,350,999,9795,,-,2024-04-23 09:38:56
1983,Graisse Gélatineuse,54,Ressources diverses,Graisse Gélatineuse,Hell Mina,Il y'a 3 heures,12,167,938,,-,2024-04-23 09:38:56
1985,Résine,44,Liquide,Résine,Hell Mina,Il y'a 3 heures,877,798,8207,,-,2024-04-23 09:38:56
2021,Houblon Brillant,60,Céréale,Houblon Brillant,Hell Mina,Il y'a 3 heures,4397,53999,-,,-,2024-04-23 09:38:56
2025,Briochette magique,60,Pain,Briochette magique,Hell Mina,Il y'a 3 heures,37000,-,-,5420,+ 31 580,2024-04-23 09:38:56
2031,Pain de Seigle Résistant,100,Pain,Pain de Seigle Résistant,Hell Mina,Il y'a 3 heures,14998,145000,-,6692,+ 8 306,2024-04-23 09:38:56
2038,Pain aux Flocons d'Avoine Aurifère,40,Pain,Pain aux Flocons d'Avoine Aurifère,Hell Mina,Il y'a 3 heures,9000,99999,-,11061,-2 061,2024-04-23 09:38:56
2034,Sucre d'Orge,20,Friandise,Sucre d'Orge,Hell Mina,Il y'a 3 heures,9000,96999,-,13 Manquants : 1/2 Orge en Sucre,-,2024-04-23 09:38:56
2029,Seigle Résistant,100,Céréale,Seigle Résistant,Hell Mina,Il y'a 3 heures,6599,-,-,,-,2024-04-23 09:38:56
2026,Lin Tempête,80,Céréale,Lin Tempête,Hell Mina,Il y'a 3 heures,6799,-,-,,-,2024-04-23 09:38:56
2035,Chanvre Euphorique,70,Céréale,Chanvre Euphorique,Hell Mina,Il y'a 3 heures,59985,-,-,,-,2024-04-23 09:38:56
2024,Briochette,60,Pain,Briochette,Hell Mina,Il y'a 3 heures,322,3095,30399,217,+ 105,2024-04-23 09:38:56
2020,Pain Doré,10,Pain,Pain Doré,Hell Mina,Il y'a 3 heures,4990,100000,2000000,4291,+ 699,2024-04-23 09:38:56
2028,Pain Gouin,80,Pain,Pain Gouin,Hell Mina,Il y'a 3 heures,14750,-,-,6938,+ 7 812,2024-04-23 09:38:56
2012,Sang de Scorbute,36,Liquide,Sang de Scorbute,Hell Mina,Il y'a 3 heures,65,745,7999,,-,2024-04-23 09:38:56
2018,Blé d'Or,1,Céréale,Blé d'Or,Hell Mina,Il y'a 3 heures,4291,-,-,,-,2024-04-23 09:38:56
2036,Avoine Aurifère,20,Céréale,Avoine Aurifère,Hell Mina,Il y'a 3 heures,9349,100000,-,,-,2024-04-23 09:38:56
2044,Bière du Chabrûlé,1,Bière,Bière du Chabrûlé,Hell Mina,Il y'a 3 heures,1398,9989,89996,,-,2024-04-23 09:38:56
2058,Cœur de Brandon,110,Ressources diverses,Cœur de Brandon,Hell Mina,Il y'a 3 heures,170,2581,29995,,-,2024-04-23 09:38:56
2056,Œil de Crowneille,66,Œil,Œil de Crowneille,Hell Mina,Il y'a 3 heures,194,2909,29999,,-,2024-04-23 09:38:56
2060,Patte de Corbac,106,Patte,Patte de Corbac,Hell Mina,Il y'a 3 heures,93,499,3881,,-,2024-04-23 09:38:56
2066,Trident du Kanigrou,53,Lance,Trident du Kanigrou,Hell Mina,Il y'a 3 heures,70000,-,-,20429,+ 49 571,2024-04-23 09:38:56
2059,Corbac Mort,106,Ressources diverses,Corbac Mort,Hell Mina,Il y'a 3 heures,896,12431,85430,,-,2024-04-23 09:38:56
2061,Cape du Corbac,45,Cape,Cape du Corbac,Hell Mina,Il y'a 3 heures,18000,-,-,9167,+ 8 833,2024-04-23 09:38:56
2063,Bottes Volatiles,41,Bottes,Bottes Volatiles,Hell Mina,Il y'a 3 heures,25500,-,-,11425,+ 14 075,2024-04-23 09:38:56
2088,Bière de la Chopenbois,1,Bière,Bière de la Chopenbois,Hell Mina,Il y'a 3 heures,2,-,-,,-,2024-04-23 09:38:56
2097,Champo,43,Chapeau,Champo,Hell Mina,Il y'a 3 heures,12999,-,-,9482,+ 3 517,2024-04-23 09:38:56
2070,Shako,34,Chapeau,Shako,Hell Mina,Il y'a 3 heures,1900,-,-,1646,+ 254,2024-04-23 09:38:56
2089,Bière du Pinchaut,1,Bière,Bière du Pinchaut,Hell Mina,Il y'a 3 heures,4,794,-,,-,2024-04-23 09:38:56
2090,Bière du Ferayeur,1,Bière,Bière du Ferayeur,Hell Mina,Il y'a 3 heures,180,3493,34955,,-,2024-04-23 09:38:56
2075,Bwak d'Eau,1,Familier,Bwak d'Eau,Hell Mina,Il y'a 3 heures,899,-,-,,-,2024-04-23 09:38:56
2087,Bière de la Bagrutte,1,Bière,Bière de la Bagrutte,Hell Mina,Il y'a 3 heures,138,1399,14998,,-,2024-04-23 09:38:56
2085,Bière de la Tabasse,1,Bière,Bière de la Tabasse,Hell Mina,Il y'a 3 heures,693,2697,-,,-,2024-04-23 09:38:56
2096,Dora Sombre de Brave,37,Chapeau,Dora Sombre de Brave,Hell Mina,Il y'a 3 heures,2000,-,-,3498,-1 498,2024-04-23 09:38:56
2094,Makroute Sombre,50,Chapeau,Makroute Sombre,Hell Mina,Il y'a 3 heures,79999,-,-,21474,+ 58 525,2024-04-23 09:38:56
2074,Bwak de Feu,1,Familier,Bwak de Feu,Hell Mina,Il y'a 3 heures,1898,-,-,,-,2024-04-23 09:38:56
2077,Bwak de Terre,1,Familier,Bwak de Terre,Hell Mina,Il y'a 3 heures,998,-,-,,-,2024-04-23 09:38:56
2095,Le Ours,35,Chapeau,Le Ours,Hell Mina,Il y'a 3 heures,2200,-,-,762,+ 1 438,2024-04-23 09:38:56
2076,Bwak d'Air,1,Familier,Bwak d'Air,Hell Mina,Il y'a 3 heures,100,-,-,,-,2024-04-23 09:38:56
2118,Cape Brâkmarienne,1,Cape,Cape Brâkmarienne,Hell Mina,Il y'a 3 heures,27980,273636,2750000,18149,+ 9 831,2024-04-23 09:38:56
2119,Cape Bontarienne,1,Cape,Cape Bontarienne,Hell Mina,Il y'a 3 heures,19769,179997,-,12599,+ 7 170,2024-04-23 09:38:56
2151,Blopisier empoisonné,30,Pain,Blopisier empoisonné,Hell Mina,Il y'a 3 heures,9999,79998,-,2137,+ 7 862,2024-04-23 09:38:56
2150,Graine de Scorbute,66,Graine,Graine de Scorbute,Hell Mina,Il y'a 3 heures,139,1000,9598,,-,2024-04-23 09:38:56
2187,Pichon Eud'Compet,1,Poisson,Pichon Eud'Compet,Hell Mina,Il y'a 3 heures,1,-,-,,-,2024-04-23 09:38:56
2179,Dent de Dragodinde,66,Os,Dent de Dragodinde,Hell Mina,Il y'a 3 heures,34,383,3309,,-,2024-04-23 09:38:56
2173,Les Secrets du langage écureuil,1,Document,Les Secrets du langage écureuil,Hell Mina,Il y'a 3 heures,1500,-,-,,-,2024-04-23 09:38:56
2246,Couronne Brisée du Tofu Royal,120,Ressources diverses,Couronne Brisée du Tofu Royal,Hell Mina,Il y'a 3 heures,1977,35851,349999,,-,2024-04-23 09:38:56
2240,Petite Fée d'Artifice Rouge,1,Fée d'artifice,Petite Fée d'Artifice Rouge,Hell Mina,Il y'a 3 heures,1,10,100,96,-95,2024-04-23 09:38:56
2241,Gelée Menthe Royale,60,Gelée,Gelée Menthe Royale,Hell Mina,Il y'a 3 heures,241,2377,-,,-,2024-04-23 09:38:56
2233,La Croqueuse,28,Ceinture,La Croqueuse,Hell Mina,Il y'a 3 heures,1099,-,-,1000,+ 99,2024-04-23 09:38:56
2248,Poil d'Ouginak,51,Poil,Poil d'Ouginak,Hell Mina,Il y'a 3 heures,189,944,3994,,-,2024-04-23 09:38:56
2245,Pince de Scorbute,66,Os,Pince de Scorbute,Hell Mina,Il y'a 3 heures,104,800,14419,,-,2024-04-23 09:38:56
2249,Dent de Garglyphe,36,Os,Dent de Garglyphe,Hell Mina,Il y'a 3 heures,49,1600,17552,,-,2024-04-23 09:38:56
2242,Gelée Fraise Royale,60,Gelée,Gelée Fraise Royale,Hell Mina,Il y'a 3 heures,360,1657,25554,,-,2024-04-23 09:38:56
2247,Plume de Tofu Royal,120,Plume,Plume de Tofu Royal,Hell Mina,Il y'a 3 heures,1730,12999,129997,,-,2024-04-23 09:38:56
2253,Fleur de Gloutovore,100,Fleur,Fleur de Gloutovore,Hell Mina,Il y'a 3 heures,415,3334,49986,,-,2024-04-23 09:38:56
2271,Cuir Violet de Mégabwork,86,Cuir,Cuir Violet de Mégabwork,Hell Mina,Il y'a 3 heures,1500,27987,-,,-,2024-04-23 09:38:56
2250,Bois de Tronknyde,39,Bois,Bois de Tronknyde,Hell Mina,Il y'a 3 heures,1995,18998,219999,,-,2024-04-23 09:38:56
2278,Tissu Invisible,23,Étoffe,Tissu Invisible,Hell Mina,Il y'a 3 heures,798,8980,84442,,-,2024-04-23 09:38:56
2252,Dent en Or de Craqueleur,61,Os,Dent en Or de Craqueleur,Hell Mina,Il y'a 3 heures,71,785,6590,,-,2024-04-23 09:38:56
2275,Cuir de Porkass,46,Cuir,Cuir de Porkass,Hell Mina,Il y'a 3 heures,1077,11792,113996,,-,2024-04-23 09:38:56
2274,Bougie du Mineur Sombre,24,Ressources diverses,Bougie du Mineur Sombre,Hell Mina,Il y'a 3 heures,1,68,3550,,-,2024-04-23 09:38:56
2266,Lait de Cochon de Lait,43,Liquide,Lait de Cochon de Lait,Hell Mina,Il y'a 3 heures,299,3497,38852,,-,2024-04-23 09:38:56
2259,Pic de Lance de Gobet,40,Ressources diverses,Pic de Lance de Gobet,Hell Mina,Il y'a 3 heures,495,8820,82992,,-,2024-04-23 09:38:56
2264,Canine de Gobelin,40,Os,Canine de Gobelin,Hell Mina,Il y'a 3 heures,115,779,3977,,-,2024-04-23 09:38:56
2254,Feuille de Fourbasse,100,Plante,Feuille de Fourbasse,Hell Mina,Il y'a 3 heures,2883,28488,299998,,-,2024-04-23 09:38:56
2267,Dragolait,100,Ressources diverses,Dragolait,Hell Mina,Il y'a 3 heures,980,12998,99699,,-,2024-04-23 09:38:56
2273,Tissu Pourpre,86,Étoffe,Tissu Pourpre,Hell Mina,Il y'a 3 heures,1274,9838,94997,,-,2024-04-23 09:38:56
2268,Scalp de Bwork Archer,43,Ressources diverses,Scalp de Bwork Archer,Hell Mina,Il y'a 3 heures,475,1193,7205,,-,2024-04-23 09:38:56
2277,Linceul,46,Étoffe,Linceul,Hell Mina,Il y'a 3 heures,243,3204,29218,,-,2024-04-23 09:38:56
2279,Canine Vampiresque,35,Os,Canine Vampiresque,Hell Mina,Il y'a 3 heures,190,2191,19492,,-,2024-04-23 09:38:56
2251,Méga Pierre du Craqueleur,65,Pierre brute,Méga Pierre du Craqueleur,Hell Mina,Il y'a 3 heures,178,1598,10797,,-,2024-04-23 09:38:56
2290,Carapace de Scarafeuille Blanc,38,Carapace,Carapace de Scarafeuille Blanc,Hell Mina,Il y'a 3 heures,27,394,9997,,-,2024-04-23 09:38:56
2283,Œil de Kwoan,35,Œil,Œil de Kwoan,Hell Mina,Il y'a 3 heures,3,88,2447,,-,2024-04-23 09:38:56
2303,Carapace vide de Crabe,46,Carapace,Carapace vide de Crabe,Hell Mina,Il y'a 3 heures,23,434,2798,,-,2024-04-23 09:38:56
2302,Langue d'Étoile,46,Ressources diverses,Langue d'Étoile,Hell Mina,Il y'a 3 heures,32,-,-,,-,2024-04-23 09:38:56
2304,Fragment de Pierre Polie,65,Pierre brute,Fragment de Pierre Polie,Hell Mina,Il y'a 3 heures,448,4058,39990,,-,2024-04-23 09:38:56
2292,Carapace de Scarafeuille Rouge,38,Carapace,Carapace de Scarafeuille Rouge,Hell Mina,Il y'a 3 heures,9,389,4972,,-,2024-04-23 09:38:56
2280,Paille Vampiresque,43,Ressources diverses,Paille Vampiresque,Hell Mina,Il y'a 3 heures,19,844,9498,,-,2024-04-23 09:38:56
2294,Viscères de Scarafeuille,38,Ressources diverses,Viscères de Scarafeuille,Hell Mina,Il y'a 3 heures,54,793,7370,,-,2024-04-23 09:38:56
2286,Bandelettes,86,Ressources diverses,Bandelettes,Hell Mina,Il y'a 3 heures,145,600,6259,,-,2024-04-23 09:38:56
2296,Bouclier Reptilien,69,Ressource de combat,Bouclier Reptilien,Hell Mina,Il y'a 3 heures,66,590,4994,,-,2024-04-23 09:38:56
2300,Fragment d'Os,46,Os,Fragment d'Os,Hell Mina,Il y'a 3 heures,7,527,4993,,-,2024-04-23 09:38:56
2282,Touffe de Cheveux Blancs,46,Poil,Touffe de Cheveux Blancs,Hell Mina,Il y'a 3 heures,10,673,5896,,-,2024-04-23 09:38:56
2299,Mèche Rebelle d'Hell Mina,150,Poil,Mèche Rebelle d'Hell Mina,Hell Mina,Il y'a 3 heures,1649,16117,299999,,-,2024-04-23 09:38:56
2288,Patte de Wabbit,48,Patte,Patte de Wabbit,Hell Mina,Il y'a 3 heures,140,1491,17796,,-,2024-04-23 09:38:56
2291,Carapace de Scarafeuille Bleu,38,Carapace,Carapace de Scarafeuille Bleu,Hell Mina,Il y'a 3 heures,58,1282,18899,,-,2024-04-23 09:38:56
2287,Concombre,130,Légume,Concombre,Hell Mina,Il y'a 3 heures,1299,15892,135548,,-,2024-04-23 09:38:56
2295,Fragment d'Épée Reptilienne,66,Ressources diverses,Fragment d'Épée Reptilienne,Hell Mina,Il y'a 3 heures,69,928,9759,,-,2024-04-23 09:38:56
2306,Cœur de Craqueleur,61,Pierre brute,Cœur de Craqueleur,Hell Mina,Il y'a 3 heures,18,1067,9943,,-,2024-04-23 09:38:56
2305,Fragment de Pierre Pointue,65,Pierre brute,Fragment de Pierre Pointue,Hell Mina,Il y'a 3 heures,90,1088,9995,,-,2024-04-23 09:38:56
2281,Tissu de Graboule,86,Étoffe,Tissu de Graboule,Hell Mina,Il y'a 3 heures,100,1373,15940,,-,2024-04-23 09:38:56
2293,Carapace de Scarafeuille Vert,38,Carapace,Carapace de Scarafeuille Vert,Hell Mina,Il y'a 3 heures,11,241,3739,,-,2024-04-23 09:38:56
2285,Tissu Sombre,36,Étoffe,Tissu Sombre,Hell Mina,Il y'a 3 heures,157,2392,24994,,-,2024-04-23 09:38:56
2301,Moustache de Kolérat,66,Poil,Moustache de Kolérat,Hell Mina,Il y'a 3 heures,36,250,3193,,-,2024-04-23 09:38:56
2297,Flèche du Chafer Archer,46,Ressources diverses,Flèche du Chafer Archer,Hell Mina,Il y'a 3 heures,2,94,2999,,-,2024-04-23 09:38:56
2322,Crocs de Rats,26,Os,Crocs de Rats,Hell Mina,Il y'a 3 heures,730,9990,99993,,-,2024-04-23 09:38:56
2330,Capsule Explosive,45,Ressources diverses,Capsule Explosive,Hell Mina,Il y'a 3 heures,10,121,1924,,-,2024-04-23 09:38:56
2321,Babines de Macien,66,Ressources diverses,Babines de Macien,Hell Mina,Il y'a 3 heures,1785,17548,189000,,-,2024-04-23 09:38:56
