item_id,name,rune_weight,jet,coefficient,pdb,last_updated_fr,Actualisation,rune_last_update,price,runes_qty,focus_runes_qty,profitability,focus_profitability
6516,Rune Pui,2.0,13,1161,48.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,46,279.7,118.4,12866.2,5446.4
6516,Rune Prospe,3.0,8,1161,44.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,93,172.4,78.3,16033.2,7281.9
6535,Rune Vi,0.2,60,220,22.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-12 01:11:00,122,50.1,336.6,6112.2,41065.2
6535,Rune Sa,3.0,26,220,142.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-12 01:11:00,75,104.6,132.1,7845.0,9907.5
6535,Rune Cha,1.0,40,220,73.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-12 01:11:00,31,161.9,362.0,5018.9,11222.0
6535,Rune Do,20.0,8,220,291.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-12 01:11:00,925,32.1,23.5,29692.5,21737.5
6535,Rune Pui,2.0,13,220,48.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-12 01:11:00,46,53.0,174.6,2438.0,8031.6
6535,Rune Prospe,3.0,13,220,71.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-12 01:11:00,93,52.6,120.4,4891.8,11197.2
6523,Rune Fo,1.0,23,267,42.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 12:28:00,89,113.2,501.7,10074.8,44651.3
6523,Rune Vi,0.2,60,267,22.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 12:28:00,122,60.3,491.8,7356.6,59999.6
6523,Rune Sa,3.0,28,267,152.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 12:28:00,75,135.5,185.5,10162.5,13912.5
6523,Rune Do,20.0,8,267,289.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 12:28:00,925,38.6,31.2,35705.0,28860.0
6523,Rune Po,51.0,1,267,92.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 12:28:00,8860,4.9,10.3,43414.0,91258.0
6523,Rune Invo,30.0,6,267,325.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 12:28:00,2457,28.9,21.4,71007.3,52579.8
6523,Rune Ini,0.1,200,267,37.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 12:28:00,106,98.8,499.0,10472.8,52894.0
6517,Rune Fo,1.0,23,67,28.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 02:43:00,89,19.2,167.3,1708.8,14889.7
6517,Rune Vi,0.2,50,67,13.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 02:43:00,122,8.7,159.5,1061.4,19459.0
6517,Rune Age,1.0,46,67,56.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 02:43:00,131,37.7,181.1,4938.7,23724.1
6517,Rune Po,51.0,1,67,62.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 02:43:00,8860,0.8,3.6,7088.0,31896.0
6517,Rune So,10.0,8,67,97.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 02:43:00,278,6.5,20.2,1807.0,5615.6
6517,Rune Do Neutre,5.0,8,67,49.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 02:43:00,1094,6.6,35.5,7220.4,38837.0
6537,Rune Vi,0.2,86,2785,23.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,122,660.2,156.2,80544.4,19056.4
6537,Rune Cha,1.0,46,2785,61.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,31,1718.9,175.2,53285.9,5431.2
6537,Rune Age,1.0,46,2785,61.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,131,1718.9,175.2,225175.9,22951.2
6537,Rune Po,51.0,1,2785,68.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,8860,37.3,3.5,330478.0,31010.0
6537,Rune Invo,30.0,1,2785,40.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,2457,37.7,5.5,92628.9,13513.5
6537,Rune Prospe,3.0,8,2785,32.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,93,303.4,53.6,28216.2,4984.8
6528,Rune Vi,0.2,50,2346,14.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,122,333.1,173.1,40638.2,21118.2
6528,Rune Sa,3.0,18,2346,72.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,75,565.2,67.4,42390.0,5055.0
6528,Rune Cha,1.0,40,2346,53.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,31,1262.1,192.9,39125.1,5979.9
6528,Rune Ine,1.0,40,2346,53.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,75,1262.1,192.9,94657.5,14467.5
6528,Rune Pui,2.0,8,2346,22.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,46,259.5,88.5,11937.0,4071.0
6528,Rune Invo,30.0,1,2346,40.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,2457,31.7,6.2,77886.9,15233.4
6528,Rune Prospe,3.0,8,2346,32.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,93,255.6,60.8,23770.8,5654.4
6528,Rune Do Feu,5.0,2,2346,14.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,982,66.6,34.6,65401.2,33977.2
6528,Rune Do Eau,5.0,2,2346,14.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,929,66.6,34.6,61871.4,32143.4
6528,Rune Do Neutre,5.0,2,2346,14.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,1094,66.6,34.6,72860.4,37852.4
6511,Rune Fo,1.0,40,460,69.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 05:48:00,89,319.2,211.4,28408.8,18814.6
6511,Rune Ine,1.0,40,460,69.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 05:48:00,75,319.2,211.4,23940.0,15855.0
6511,Rune Pui,2.0,13,460,45.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 05:48:00,46,104.6,99.7,4811.6,4586.2
6511,Rune Ré Feu,6.0,4,460,42.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 05:48:00,37,32.2,33.0,1191.4,1221.0
6511,Rune Ré Eau,6.0,4,460,42.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 05:48:00,92,32.2,33.0,2962.4,3036.0
6511,Rune Prospe,3.0,8,460,42.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 05:48:00,93,64.5,65.9,5998.5,6128.7
6511,Rune Ré Neutre,2.0,6,460,21.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 05:48:00,20,49.5,93.7,990.0,1874.0
6522,Rune Fo,1.0,40,314,70.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-19 12:41:00,89,221.7,335.8,19731.3,29886.2
6522,Rune Vi,0.2,60,314,21.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-19 12:41:00,122,68.7,311.5,8381.4,38003.0
6522,Rune Ine,1.0,40,314,70.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-19 12:41:00,75,221.7,335.8,16627.5,25185.0
6522,Rune Do,20.0,8,314,279.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-19 12:41:00,925,43.9,22.0,40607.5,20350.0
6522,Rune Po,51.0,1,314,89.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-19 12:41:00,8860,5.5,6.8,48730.0,60248.0
6522,Rune Prospe,3.0,13,314,68.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-19 12:41:00,93,72.1,111.7,6705.3,10388.1
6518,Rune Vi,0.2,60,250,21.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 05:23:00,122,53.4,178.1,6514.8,21728.2
6518,Rune Sa,3.0,26,250,133.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 05:23:00,75,111.0,78.0,8325.0,5850.0
6518,Rune Ine,1.0,30,250,51.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 05:23:00,75,129.6,193.3,9720.0,14497.5
6518,Rune Pui,2.0,13,250,45.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 05:23:00,46,56.3,95.0,2589.8,4370.0
6518,Rune Ré Air,6.0,4,250,41.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 05:23:00,90,17.4,31.4,1566.0,2826.0
6518,Rune Prospe,3.0,8,250,41.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 05:23:00,93,34.7,62.8,3227.1,5840.4
6521,Rune Fo,1.0,40,164,78.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 10:43:00,89,128.6,380.8,11445.4,33891.2
6521,Rune Vi,0.2,60,164,24.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 10:43:00,122,39.7,353.7,4843.4,43151.4
6521,Rune Sa,3.0,30,164,175.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 10:43:00,75,95.7,143.1,7177.5,10732.5
6521,Rune Do,20.0,8,164,310.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 10:43:00,925,25.5,24.8,23587.5,22940.0
6521,Rune Prospe,3.0,8,164,47.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 10:43:00,93,25.9,121.8,2408.7,11327.4
6519,Rune Vi,0.2,70,54,17.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 03:53:00,122,9.4,134.5,1146.8,16409.0
6519,Rune Sa,3.0,23,54,81.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 03:53:00,75,14.7,55.6,1102.5,4170.0
6519,Rune Ine,1.0,46,54,54.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 03:53:00,75,29.6,153.3,2220.0,11497.5
6519,Rune Cri,10.0,2,54,24.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 03:53:00,1875,1.3,13.8,2437.5,25875.0
6519,Rune Pui,2.0,13,54,31.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 03:53:00,46,8.5,70.8,391.0,3256.8
6519,Rune Ini,0.1,350,54,42.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 03:53:00,106,22.7,146.8,2406.2,15560.8
6536,Rune Vi,0.2,60,168,22.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-29 09:37:00,122,37.4,243.3,4562.8,29682.6
6536,Rune Sa,3.0,26,168,139.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-29 09:37:00,75,77.9,100.6,5842.5,7545.0
6536,Rune Cha,1.0,40,168,71.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-29 09:37:00,31,120.6,268.1,3738.6,8311.1
6536,Rune Cri,10.0,6,168,107.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-29 09:37:00,1875,18.0,28.6,33750.0,53625.0
6536,Rune Ini,0.1,300,168,54.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-29 09:37:00,106,90.9,259.3,9635.4,27485.8
6536,Rune Prospe,3.0,13,168,70.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-29 09:37:00,93,39.2,89.1,3645.6,8286.3
6539,Rune Vi,0.2,60,112,13.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-26 08:15:00,122,15.4,138.8,1878.8,16933.6
6539,Rune Sa,3.0,18,112,58.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-26 08:15:00,75,21.8,53.7,1635.0,4027.5
6539,Rune Cha,1.0,36,112,39.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-26 08:15:00,31,44.1,151.5,1367.1,4696.5
6539,Rune Ine,1.0,36,112,39.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-26 08:15:00,75,44.1,151.5,3307.5,11362.5
6539,Rune So,10.0,8,112,86.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-26 08:15:00,278,9.7,17.5,2696.6,4865.0
6539,Rune Fui,4.0,6,112,26.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-26 08:15:00,414,7.4,36.3,3063.6,15028.2
6654,Rune Vi,0.2,46,88,12.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 08:14:00,122,11.0,160.6,1342.0,19593.2
6654,Rune Do,20.0,4,88,100.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 08:14:00,925,4.4,10.2,4070.0,9435.0
6654,Rune Cri,10.0,2,88,25.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 08:14:00,1875,2.3,16.7,4312.5,31312.5
6654,Rune Ga Pme,90.0,1,88,113.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 08:14:00,23950,1.1,2.3,26345.0,55085.0
6654,Rune Pui,2.0,13,88,33.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 08:14:00,46,14.7,85.5,676.2,3933.0
6654,Rune Prospe,3.0,6,88,23.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 08:14:00,93,6.9,55.4,641.7,5152.2
6719,Rune Vi,0.2,13,1716,1.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,122,30.5,6.5,3721.0,793.0
6719,Rune Ine,1.0,28,1716,9.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,75,161.3,10.3,12097.5,772.5
6722,Rune Vi,0.2,18,249,2.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 10:06:00,122,5.2,5.9,634.4,719.8
6722,Rune Ini,0.1,86,249,3.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 10:06:00,106,8.9,6.6,943.4,699.6
6722,Rune Do Feu,5.0,2,249,4.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 10:06:00,982,2.0,1.4,1964.0,1374.8
6731,Rune Vi,0.2,18,2008,3.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,122,65.6,20.0,8003.2,2440.0
6731,Rune Cha,1.0,26,2008,17.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,31,349.0,27.1,10819.0,840.1
6731,Rune Ré Eau,6.0,4,2008,16.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,92,53.9,4.4,4958.8,404.8
6732,Rune Cha,1.0,18,1501,12.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,31,185.2,20.4,5741.2,632.4
6732,Rune Ré Eau,6.0,4,1501,16.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,92,40.3,3.7,3707.6,340.4
6747,Rune Vi,0.2,18,1656,3.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,122,54.1,20.0,6600.2,2440.0
6747,Rune Age,1.0,26,1656,17.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,131,287.8,27.1,37701.8,3550.1
6747,Rune Ré Air,6.0,4,1656,16.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,90,44.5,4.4,4005.0,396.0
6749,Rune Age,1.0,18,2333,12.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,131,287.9,20.4,37714.9,2672.4
6749,Rune Ré Air,6.0,4,2333,16.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,90,62.7,3.7,5643.0,333.0
6723,Rune Sa,3.0,6,901,6.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-17 08:21:00,75,19.2,4.9,1440.0,367.5
6723,Rune Po,51.0,1,901,16.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-17 08:21:00,8860,2.9,0.4,25694.0,3544.0
6748,Rune Fo,1.0,18,1954,12.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,89,241.1,20.4,21457.9,1815.6
6748,Rune Ré Terre,6.0,4,1954,16.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,221,52.5,3.7,11602.5,817.7
6776,Rune Fo,1.0,26,1506,32.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,89,484.9,118.6,43156.1,10555.4
6776,Rune Sa,3.0,13,1506,47.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,75,240.0,42.1,18000.0,3157.5
6776,Rune Pui,2.0,8,1506,20.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,46,152.1,56.3,6996.6,2589.8
6776,Rune Ré Feu,6.0,4,1506,29.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,37,74.8,19.6,2767.6,725.2
6776,Rune Ré Eau,6.0,4,1506,29.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,92,74.8,19.6,6881.6,1803.2
6776,Rune Ré Air,6.0,4,1506,29.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,90,74.8,19.6,6732.0,1764.0
6776,Rune Prospe,3.0,4,1506,15.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,93,77.3,36.7,7188.9,3413.1
6774,Rune Fo,1.0,23,162,28.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-31 12:17:00,89,46.3,135.6,4120.7,12068.4
6774,Rune Vi,0.2,46,162,12.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-31 12:17:00,122,19.5,127.3,2379.0,15530.6
6774,Rune Age,1.0,23,162,28.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-31 12:17:00,131,46.3,135.6,6065.3,17763.6
6774,Rune Do,20.0,2,162,49.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-31 12:17:00,925,4.0,7.3,3700.0,6752.5
6774,Rune Ga Pme,90.0,1,162,109.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-31 12:17:00,23950,2.0,2.0,47900.0,47900.0
6774,Rune Ré Eau,6.0,2,162,15.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-31 12:17:00,92,4.2,21.5,386.4,1978.0
6750,Rune Vi,0.2,26,179,4.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-19 11:42:00,122,7.5,23.5,915.0,2867.0
6750,Rune Cha,1.0,26,179,17.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-19 11:42:00,31,30.4,29.9,942.4,926.9
6750,Rune Cri,10.0,2,179,13.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-19 11:42:00,1875,2.4,2.8,4500.0,5250.0
6750,Rune Ré Eau,6.0,2,179,8.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-19 11:42:00,92,2.5,4.3,230.0,395.6
6743,Rune Fo,1.0,26,160,41.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 04:23:00,89,66.5,192.1,5918.5,17096.9
6743,Rune Vi,0.2,86,160,27.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 04:23:00,122,44.5,185.2,5429.0,22594.4
6743,Rune Sa,3.0,16,160,75.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 04:23:00,75,40.5,69.7,3037.5,5227.5
6743,Rune Cha,1.0,26,160,41.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 04:23:00,31,66.5,192.1,2061.5,5955.1
6743,Rune Ré Neutre,2.0,6,160,19.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 04:23:00,20,15.8,90.6,316.0,1812.0
6743,Rune Do Terre,5.0,4,160,32.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 04:23:00,1246,10.3,37.5,12833.8,46725.0
6743,Rune Do Eau,5.0,4,160,32.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 04:23:00,929,10.3,37.5,9568.7,34837.5
6743,Rune Do Neutre,5.0,4,160,32.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 04:23:00,1094,10.3,37.5,11268.2,41025.0
6724,Rune Vi,0.2,28,1,2.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-30 05:19:00,122,0.0,9.4,0.0,1146.8
6724,Rune Ine,1.0,18,1,6.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-30 05:19:00,75,0.1,11.2,7.5,840.0
6724,Rune So,10.0,2,1,7.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-30 05:19:00,278,0.0,1.2,0.0,333.6
6721,Rune Ine,1.0,8,112,3.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 04:03:00,75,3.8,3.4,285.0,255.0
6761,Rune Vi,0.2,18,1020,3.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,122,32.8,19.6,4001.6,2391.2
6761,Rune Sa,3.0,8,1020,15.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,75,53.6,8.6,4020.0,645.0
6761,Rune Age,1.0,26,1020,17.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,131,173.3,26.5,22702.3,3471.5
6759,Rune Vi,0.2,26,2629,4.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,122,110.4,15.7,13468.8,1915.4
6759,Rune Age,1.0,26,2629,17.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,131,446.7,22.0,58517.7,2882.0
6759,Rune Fui,4.0,2,2629,5.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,414,38.9,4.1,16104.6,1697.4
6757,Rune Age,1.0,13,1092,9.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,131,98.2,27.9,12864.2,3654.9
6757,Rune Invo,30.0,1,1092,19.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,2457,7.1,1.1,17444.7,2702.7
6757,Rune Ré Air,6.0,4,1092,15.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,90,28.7,5.2,2583.0,468.0
6757,Rune Ini,0.1,26,1092,2.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,106,28.4,24.7,3010.4,2618.2
6742,Rune Ga Pa,100.0,1,75,155.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 02:57:00,34893,1.2,3.7,41871.6,129104.1
6742,Rune Fo,1.0,26,75,41.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 02:57:00,89,30.9,310.0,2750.1,27590.0
6742,Rune Vi,0.2,86,75,27.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 02:57:00,122,20.7,303.2,2525.4,36990.4
6742,Rune Sa,3.0,16,75,75.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 02:57:00,75,18.8,109.0,1410.0,8175.0
6742,Rune Cha,1.0,26,75,41.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 02:57:00,31,30.9,310.0,957.9,9610.0
6742,Rune Cri,10.0,4,75,62.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 02:57:00,1875,4.7,32.1,8812.5,60187.5
6742,Rune Do Terre,5.0,5,75,39.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 02:57:00,1246,5.9,61.8,7351.4,77002.8
6742,Rune Do Eau,5.0,5,75,39.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 02:57:00,929,5.9,61.8,5481.1,57412.2
6742,Rune Do Neutre,5.0,5,75,39.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 02:57:00,1094,5.9,61.8,6454.6,67609.2
6744,Rune Vi,0.2,86,78,27.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 07:00:00,122,21.7,238.8,2647.4,29133.6
6744,Rune Age,1.0,30,78,47.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 07:00:00,131,37.3,248.8,4886.3,32592.8
6744,Rune Ine,1.0,40,78,63.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 07:00:00,75,49.5,256.6,3712.5,19245.0
6744,Rune Cri,10.0,2,78,32.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 07:00:00,1875,2.5,24.1,4687.5,45187.5
6744,Rune Ga Pme,90.0,1,78,141.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 07:00:00,23950,1.2,3.3,28740.0,79035.0
6744,Rune Ré Eau,6.0,6,78,57.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 07:00:00,92,7.4,42.2,680.8,3882.4
6744,Rune Do Feu,5.0,5,78,40.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 07:00:00,982,6.2,49.0,6088.4,48118.0
6744,Rune Do Air,5.0,5,78,40.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 07:00:00,1293,6.2,49.0,8016.6,63357.0
6745,Rune Fo,1.0,30,126,47.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 11:54:00,89,59.7,288.4,5313.3,25667.6
6745,Rune Vi,0.2,106,126,33.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 11:54:00,122,42.5,281.6,5185.0,34355.2
6745,Rune Sa,3.0,26,126,121.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 11:54:00,75,51.0,108.5,3825.0,8137.5
6745,Rune Cha,1.0,40,126,62.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 11:54:00,31,79.1,296.1,2452.1,9179.1
6745,Rune Cri,10.0,4,126,62.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 11:54:00,1875,7.9,29.6,14812.5,55500.0
6745,Rune Ré Air,6.0,6,126,56.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 11:54:00,90,11.9,48.8,1071.0,4392.0
6745,Rune Tac,4.0,4,126,25.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 11:54:00,775,8.1,69.4,6277.5,53785.0
6745,Rune Do Terre,5.0,5,126,39.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 11:54:00,1246,10.0,56.9,12460.0,70897.4
6745,Rune Do Eau,5.0,5,126,39.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 11:54:00,929,10.0,56.9,9290.0,52860.1
6745,Rune Do Neutre,5.0,5,126,39.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 11:54:00,1094,10.0,56.9,10940.0,62248.6
6746,Rune Fo,1.0,26,125,17.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-28 11:23:00,89,21.7,27.1,1931.3,2411.9
6746,Rune Vi,0.2,18,125,3.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-28 11:23:00,122,4.1,20.0,500.2,2440.0
6746,Rune Ré Terre,6.0,4,125,16.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-28 11:23:00,221,3.4,4.4,751.4,972.4
6780,Rune Vi,0.2,10,2876,1.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,122,39.1,2.0,4770.2,244.0
