id,name,level,type
8489,Dent de Rat Blanc,110,Ressources obsolètes
8474,Coiffe du Chêne Mou,145,Chapeau
8466,Anneau Ancestral,113,Anneau
8471,Tongues du dimanche du Chêne Mou,136,Bottes
8477,Deuxième clef du Donjon de Sphincter,150,Clef
8463,Abracaska Ancestral,114,Chapeau
8461,Ceinture Cérémoniale du Seigneur des Rats,133,Ceinture
8487,Étoffe de Sphincter Cell,150,Étoffe
8462,Bottes Cérémoniales du Seigneur des Rats,134,Bottes
8485,Crinière de Rat Noir,110,Poil
8464,Abracapa Ancestrale,112,Cape
8488,Cubitus de Rat Noir,110,Ressources obsolètes
8468,Abrature Ancestrale,111,Ceinture
8486,Crinière de Rat Blanc,110,Poil
8490,Fémur de Sphincter Cell,150,Os
8469,Talisman du Chêne Mou,138,Amulette
8478,Potion de lèche-bottes,1,Potion
8482,Peau de Rat,56,Peau
8476,Première clef du Donjon de Sphincter,150,Clef
8481,Poil de Rat d'Égoutant,60,Poil
8480,Potion de lèche-bottes,1,Royaume d'Amakna
8483,Peau de Ramane d'Égoutant,54,Peau
8472,Cape Usée du Chêne Mou,142,Cape
8467,Protège-Tibias Ancestraux,110,Bottes
8495,Bourgeon d'Abraknyde Ancestral,90,Bourgeon
8509,La Recette de la bière Bwork,30,Camps des Bworks et des Gobelins
8519,Gâtrool Industriel,5,Viande comestible
8493,Peau de Sphincter Cell,150,Peau
8520,Gratrooll Industriel,1,Huile
8497,La Recette de la filtounga,1,Royaume d'Amakna
8517,Moumoule,30,Ressources diverses
8496,Racine d'Abraknyde Ancestral,90,Racine
8514,Cervelle de vampire,20,Objet utilisable
8491,Peau de Rat Noir,110,Ressources obsolètes
8515,Os de Trooll,115,Os
8508,Plat de Filtounga Tiède,1,Royaume d'Amakna
8516,Cœur de Bworkcelhaine,33,Ressources diverses
8507,Plat de Filtounga,100,Viande comestible
8505,Filet de Koalak,100,Viande primitive
8518,Moumoules frites,30,Poisson comestible
8513,Scalpel de Bworknroll,40,Dague
8504,Entrecôte de Kanigrou,80,Viande primitive
8492,Peau de Rat Blanc,110,Ressources obsolètes
8494,Écorce d'Abraknyde Ancestral,90,Écorce
8506,Gésier de Crocodaille Confit,70,Viande primitive
8546,Peau de Milimilou,1,Peau
8534,La Cape S'loque,1,Cape
8533,Le Floude,1,Chapeau
8527,Gobtroteur,14,Bottes
8547,Trinsfirmitik ik Nikiril,1,Roleplay Buffs
8545,Clef de la Crypte de Kardorim,1,Clef
8535,Les Incrustes,1,Bottes
8543,Limonade d'Incarnam,1,Boisson
8530,Ruskauffe,151,Chapeau
8538,Le S'Mesme,1,Amulette
8548,Twansfowmation en Tiwabbit,1,Roleplay Buffs
8521,La cape rouge,11,Cape
8522,Lanceur d'effet Magique,1,Fée d'artifice
8536,La Spamette,1,Ceinture
8531,Lapinocoiffe,1,Chapeau d'apparat
8532,Cape du Lapino Blasé,1,Cape d'apparat
8525,Œuf de piou,1,Friandise
8537,Le Plussain,1,Anneau
8523,La relique des Robill,200,Divers
8563,Titi Gobelait,1,Personnage suiveur
8559,La HmmMmmMmmm,1,Chapeau d'apparat
8575,Le Ramboton,200,Bâton
8569,Doro le Blak,129,Chapeau
8576,Parchemin de recommandation d'Yse Vewybad,20,Royaume d'Amakna
8561,Bébé Pandawa,1,Familier
8558,Chapeau du Lapino,1,Chapeau d'apparat
8557,Plume de Batofu,40,Plume
8570,Poil de Rat Bontarien,110,Poil
8571,Poil de Rat Brâkmarien,110,Poil
8568,Cadeau Bébé Pandawa,1,Cadeau
8606,Robe de la mariée,1,Royaume d'Amakna
8598,Dagues Ruyère,67,Dague
8595,Œuf de Tofu Obèse,1,Royaume d'Amakna
8609,Geish'Arc,81,Arc
8605,Épée Zervatif,73,Épée
8604,Épée Doncule,97,Épée
8597,Potion de Gavage,1,Royaume d'Amakna
8608,La Bastonneuze,85,Bâton
8600,La flemme de monter les escaliers,1,Malédiction
8610,Le Kikoularc,79,Arc
8607,Le Bâton Cloutay,107,Bâton
8594,Potion de twansfowmation en Pwince d'Wa,1,Objet de Mutation
8603,Livrée de valet du Prince Wabbit,1,Royaume d'Amakna
8593,Potion de transformation en Prince d'Wa,1,Objet de Mutation
8588,Insigne Roublard,1,Royaume d'Amakna
8599,Griffettes,69,Dague
8590,Contrat entre Vil Smisse et Yse Vewybad,1,Royaume d'Amakna
8596,Griffe Pourpre,145,Épée
8640,Cape Aillé,80,Cape
8635,Chapeau Lithique,40,Chapeau
8612,La Bidjiz,74,Baguette
8617,Hache Ebbah,62,Hache
8624,Ballon Bleu Magique,1,Objet utilisable
8615,Marteau Mato,83,Marteau
8639,Cape Aurale,80,Cape
8630,Bonnet Nufar,40,Chapeau
8614,Pelle Ripe,66,Pelle
8628,Chapeau Leufère,40,Chapeau
8611,Bagdette Café,69,Baguette
8632,Chapeau Tyron,40,Chapeau
8619,Casque Keutumedi,40,Chapeau
8637,Bonnet Toual,40,Chapeau
8636,Coiffe de Robbie Capuche,40,Chapeau
8627,Flûte de Sarr Ys,1,Baguette
8633,Bonnet Spairance,40,Chapeau
8634,Capuche Apin,40,Chapeau
8613,Pelle Minstère,70,Pelle
8616,Marteau Minokers,178,Marteau
8629,Chapeau Grave,40,Chapeau
8626,Nisitik Miditik,21,Objet utilisable
8625,Ballon Vert Magique,1,Objet utilisable
8631,Coiffe Fère,40,Chapeau
8621,Cawotte Maudite,21,Objet utilisable
8618,Hache Eulouh,80,Hache
8638,Chapeau Taufeu,40,Chapeau
8648,Cape Hulco,80,Cape
8649,Cape Hadosse,80,Cape
8645,Cape Ytale,80,Cape
8658,Ceinture Bodiézèle,130,Ceinture
8670,Bottes Swana,100,Bottes
8646,Cape Lyne,80,Cape
8652,Ceinture Buhlent,130,Ceinture
8644,Cape Hitton,80,Cape
8668,Bottes Hanik,100,Bottes
8662,Ceinture Gessant,130,Ceinture
8641,Cape Routh,80,Cape
8643,Cape Sulhit,80,Cape
8661,Gaine Hage,130,Ceinture
8666,Bottes Hairo,100,Bottes
8642,Cape Huchon,80,Cape
8650,Cape Haharnum,80,Cape
8664,Charentaises à poils,100,Bottes
8651,Sangle Hynère,130,Ceinture
8665,Bottes Hox,100,Bottes
8655,Sangle Holon,130,Ceinture
8663,Bottes Antrin,100,Bottes
8669,Tong Aclou,100,Bottes
8647,Cape Wéra,80,Cape
8653,Sangle Glinglin,130,Ceinture
8656,Ceinture Luthe,130,Ceinture
8657,Sangle Hans,130,Ceinture
8654,Ceinture Lupine,130,Ceinture
8667,Bottes Ulisme,100,Bottes
8659,Sangle Huée,130,Ceinture
8660,Sangle Cible,130,Ceinture
8694,Piment confit,1,Friandise
8674,Relique du Tynril,140,Ressources diverses
8676,Épée qui Pète,1,Arme d'apparat
8678,Chapeau de Satanusse,1,Chapeau d'apparat
8692,Formule de potion de transformation,1,Royaume d'Amakna
8682,Peau de Mob l'Éponge,20,Peau
8672,Relique de Gourlo le Terrible,70,Ressources diverses
8677,Ross,1,Familier
8675,Relique du Kimbo,160,Ressources diverses
8681,Peau de Raul Mops,46,Peau
8683,Cadeau Walk,1,Cadeau
8698,Dofus Nébuleux,180,Dofus
8691,Marque de victoire,1,Pandala
8680,Écaille poisseuse,18,Peau
8673,Relique du Rasboul Majeur,110,Ressources diverses
8695,L'Épée Nice,177,Épée
8686,Cadeau Ross,1,Cadeau
8671,Relique du Corailleur Magistral,50,Ressources diverses
8699,Coiffe du Tynril,164,Chapeau
8693,Fëanor,1,Familier
8687,Cadeau Bilby,1,Cadeau
8723,Anneau Tilus,150,Anneau
8711,Cadeau Fëanor,1,Cadeau
8730,Coccyx du Corailleur,44,Os
8724,Anneau Pwal,150,Anneau
8713,Geta Bernacle,100,Bottes
8728,Bottes Deuradi,100,Bottes
8717,Bague Harre,150,Anneau
8719,Anneau Stalgik,150,Anneau
8704,Le Nahitse,159,Chapeau
8727,Bottes Antouche,100,Bottes
8729,Corail usé,44,Pierre brute
8725,Anneau Pitale,150,Anneau
8721,Anneau Raille,150,Anneau
8712,Bout de Goldemort,1,Gelée
8715,Bague Houx,150,Anneau
8720,Anneau Zamour,150,Anneau
8726,Chaussures Lepon-Davignon,100,Bottes
8718,Anneau Tassion,150,Anneau
8701,Épée Choh,95,Épée
8716,Bague Héra,150,Anneau
8714,Anneau Bhli,150,Anneau
8722,Anneau Hell,150,Anneau
8731,Corail Magistral,50,Pierre brute
8732,Corail Kouraçao,42,Pierre brute
8751,Bulbe Passaoh,43,Plante
8737,Boule polie,99,Pierre brute
8747,Pétale Passaoh,43,Fleur
8760,Foulard du Sparo,63,Vêtement
8757,Maillot de corps de Barbroussa,64,Vêtement
8741,Bec du Kido,101,Os
8733,Corail Malibout,42,Pierre brute
8740,Chicot du Flib,62,Os
8739,Humérus du Sparo,63,Os
8752,Bulbe Morito,43,Plante
8748,Pétale Morito,43,Fleur
8759,Coffret maudit du Flib,24,Ressources diverses
8735,Corail Morito,42,Pierre brute
8753,Crinière fleurie,100,Plante
8738,Sacrum magistral,50,Os
8736,Cœur de pierre poli,102,Pierre brute
8756,Duvet du Kilibriss,104,Poil
8758,Morceau de caleçon de Gourlo,70,Vêtement
8745,Pétale Kouraçao,43,Fleur
8749,Bulbe Kouraçao,43,Plante
8754,Barbe inexistante du Barbroussa,64,Poil
8744,Pince de Crustorail,42,Os
8746,Pétale Malibout,43,Fleur
8734,Corail Passaoh,42,Pierre brute
8755,Touffe rousse du Flib,62,Poil
8750,Bulbe Malibout,43,Plante
8772,Écorce de Brouture,133,Écorce
8762,Fragment de cerveau poli,102,Pierre précieuse
8789,Chaussette du Kimbo,160,Vêtement
8777,Pistil du Tynril,140,Plante
8771,Écorce de Floribonde,135,Écorce
8784,Talon d'achille de l'Abrakleur sombre,137,Ressources diverses
8770,Écorce du Tynril,140,Écorce
8790,Rembourrage de Meupette,149,Ressources diverses
8783,Amygdales du Bitouf Sombre,136,Ressources diverses
8769,Coco du Bitouf des Plaines,103,Coquille
8776,Coco du Bitouf Sombre,136,Coquille
8773,Écorce de Nerbe,132,Écorce
8786,Tresse du Poolay,150,Poil
8767,Aile du Bitouf des Plaines,103,Aile
8774,Écorce de Fécorce,134,Écorce
8764,Sourcil du Rasboul majeur,110,Poil
8782,Bractée de Chiendent,131,Plante
8788,Croupion du Bitouf aérien,152,Ressources diverses
8775,Écorce de Chiendent,131,Écorce
8778,Étamine de Floribonde,135,Plante
8787,Cloaque du Poolay,150,Ressources diverses
8781,Calice de Fécorce,134,Plante
8785,Graine de l'Abrakleur sombre,137,Graine
8763,Moustache du Mufafah,100,Poil
8765,Bâton du Kilibriss,104,Ressources diverses
8761,Poudre explosive de Gourlo,70,Poudre
8779,Carpelle de Brouture,133,Plante
8766,Plume de fesse du Kido,101,Plume
8780,Sépale de Nerbe,132,Plante
8819,Cape de la Ouassingue,81,Cape
8813,Ventouse du Kralamoure géant,200,Ressources diverses
8814,Bourse de 5000 Kamas,1,Bourse
8798,Queue emplumée du Rasboul Majeur,110,Queue
8793,Coquille du Kaskargo,154,Coquille
8804,Braguette du Maître Zoth,120,Vêtement
8818,Cape Souveraine du Roissingue,152,Cape
8801,Étoffe de Ouassingue,36,Étoffe
8820,Masque du Sergent Zoth,133,Chapeau
8807,Jus de Ouassingue,36,Liquide
8806,Écusson du Sergent Zoth,120,Ressources diverses
8810,Tourbe séchée de Tourbassingue,106,Ressources diverses
8817,Cadeau Chapeau Satanusse,1,Cadeau
8815,Bourse de 1000 Kamas,1,Bourse
8795,Perruque du Kimbo,160,Poil
8809,Culotte à l'envers du Roissingue,196,Vêtement
8800,Étoffe Zoth,110,Étoffe
8808,Étoffe du Roissingue,196,Étoffe
8816,Cadeau Épée qui Pète,1,Cadeau
8803,Rotule du Disciple Zoth,120,Os
8812,Encre du Kralamoure géant,200,Ressources diverses
8802,Tibia du Guerrier Zoth,120,Os
8805,Mouchoir de la Gamine Zoth,120,Ressources diverses
8796,Nœud de l'Abrakleur clair,156,Bois
8811,Faux menton du Bourbassingue,101,Ressources diverses
8791,Étoffe de Meupette,149,Étoffe
8792,Coco du Bitouf aérien,152,Coquille
8797,Souche de l'Abrakleur clair,156,Bois
8846,Chapeau de la Gamine Zoth,128,Chapeau
8840,Masque Vaudou Jav,158,Chapeau
8848,Coiffe du Maître Zoth,156,Chapeau
8841,Masque Vaudou Sarbak,158,Chapeau
8835,Branche de l'Abrakleur clair,132,Baguette
8823,Masque de l'Abrakleur sombre,87,Chapeau
8845,Capuche de la Ouassingue,104,Chapeau
8838,Rhizome du Tynril,186,Bâton
8834,Branche de l'Abrakleur sombre,97,Baguette
8826,Marteau de la Gamine Zoth,132,Marteau
8822,Masque de l'Abrakleur clair,134,Chapeau
8843,Chapeau de Crocodaille Dandi,180,Chapeau
8832,Bave du Kaskargo,154,Liquide
8849,Racine de Fécorce,136,Bâton
8836,Tige du Brouture,119,Bâton
8844,Capuche Souveraine du Roissingue,168,Chapeau
8824,Kaskargo,123,Chapeau
8821,Coiffe du Disciple Zoth,128,Chapeau
8839,Masque Vaudou Eth,158,Chapeau
8837,Bâton du Maître Zoth,158,Bâton
8847,Casque du Guerrier Zoth,134,Chapeau
8833,Masse du Corailleur,85,Marteau
8827,Hache du Guerrier Zoth,139,Hache
8825,Masse du Corailleur Magistral,125,Marteau
8829,Chapeau de Barbroussa,74,Chapeau
8850,Racine de Floribonde,144,Bâton
8828,Perruque du Poolay,1,Chapeau
8842,Masque Vaudou Ark,158,Chapeau
8880,Amufafah,83,Amulette
8860,Alliance de Corail,60,Anneau
8874,Ouassulette,105,Amulette
8870,Ceinture sombre en Abrakleur,92,Ceinture
8867,Cape de la Meupette,61,Cape
8872,Palmano,46,Anneau
8869,Bottines en bois d'abrakleur,135,Bottes
8856,Ceinture Rasboulaire du Rasboul,182,Ceinture
8878,Kidorteau,77,Marteau
8877,Kralano,199,Anneau
8868,Poolache,137,Hache
8863,Zothulette,159,Amulette
8876,Voile d'encre,191,Cape
8866,Puissante Cape Fulgurante,110,Cape
8865,Anneau Skargo,115,Anneau
8851,Worn Treasure Map,1,Divers
8858,Bottes Horchons,100,Bottes
8854,Crack Sparrow's Own Withered Hat,1,Chapeau
8879,Anneau Poli,66,Anneau
8871,Ceinture Claire en Abrakleur,126,Ceinture
8873,Krustoture,39,Ceinture
8861,Sandales Circulaires du Kimbo,195,Bottes
8864,Kask'Arc Go,122,Arc
8855,Bouclier Fi'Squale cassé,1,Bouclier
8862,Ceinture Bitoufale de Prosper Youpla,148,Ceinture
8859,Sceau Souverain du Roissingue,158,Anneau
8898,Cadeau Astrocoiffe,1,Cadeau
8899,Cadeau Mégacape,1,Cadeau
8902,Cadeau Mégature,1,Cadeau
8894,Cadeau Capananas,1,Cadeau
8907,Cadeau HmmMmmMmmm,1,Cadeau
8892,Cadeau Léopardo,1,Cadeau
8908,Cadeau Lapinocoiffe,1,Cadeau
8881,Anneau Solo,31,Anneau
8905,Cadeau Bottes Vioutifoules,1,Cadeau
8890,Cadeau Chacha Tigré,1,Cadeau
8901,Cadeau Mégabottes,1,Cadeau
8903,Cadeau Cape Vioutifoule,1,Cadeau
8895,Cadeau Bottananas,1,Cadeau
8900,Cadeau Mégacoiffe,1,Cadeau
8904,Cadeau Casque Vioutifoule,1,Cadeau
8883,Potion de Foyer de Guilde,35,Potion de téléportation
8893,Cadeau Maskananas,1,Cadeau
8891,Cadeau Écureuil Chenapan,1,Cadeau
8910,Cadeau Chapeau du Lapino,1,Cadeau
8897,Cadeau Sakananas,1,Cadeau
8909,Cadeau Cape du Lapino Blasé,1,Cadeau
8906,Cadeau Ceinture Vioutifoule,1,Cadeau
8924,Arc à Chon,147,Arc
8939,Goût de Shigekax Pomme,1,Nourriture boost
8927,Dagues Eudin,171,Dague
8934,Hache Harnée,158,Hache
8916,Ambre du Tynril,140,Pierre précieuse
8932,Kukri Kura,179,Épée
8931,Az'tech,186,Épée
8913,Potion Bulbique,140,Potion
8923,Sac de patates,1,Royaume d'Amakna
8912,Cadeau Géniallissime Coiffe de Torte Hou,1,Cadeau
8918,Casque amélioré,30,Chapeau
8935,La Bêche à Mel,172,Pelle
8937,Pelle Aigante,155,Pelle
8919,Ailes en bois améliorées,30,Cape
8925,Arc Oleptik,185,Arc
8915,Fiche du Bricoleur à remplir,1,Objet de mission
8928,Dagues Ruik,158,Dague
8930,Fuschia,163,Épée
8922,Bourse de kamas,1,Royaume d'Amakna
8938,Goût de Shigekax Banane,1,Nourriture boost
8914,Fiche descriptive d'un Bricoleur,1,Divers
8929,Kriss Toubal,149,Dague
8926,Dagues Adou,175,Dague
8917,Clef de la Grotte Hesque,50,Clef
8933,Hache Sueur Rance,162,Hache
8936,Pelle Shattkitou,136,Pelle
8911,Cadeau Oreilles de Lapineupe,1,Cadeau
8964,Patte d'Ecaflip,100,Épée
8945,Goût de Shigekax Caramel,1,Nourriture boost
8942,Goût de Shigekax Poire,1,Nourriture boost
8955,Shigekax Melon,1,Friandise
8950,Shigekax Orange,1,Friandise
8954,Shigekax Vanille,1,Friandise
8953,Shigekax Chocolat,1,Friandise
8966,Patte d'Ecaflip Parfaite,100,Épée
8951,Shigekax Poire,1,Friandise
8952,Shigekax Pomme,1,Friandise
8962,Patte d'Ecaflip,100,Épée
8941,Patte d'Ecaflip,100,Épée
8965,Patte d'Ecaflip,100,Épée
8956,Patte d'Ecaflip,100,Épée
8970,Cadeau Patte d'Ecaflip,1,Cadeau
8963,Patte d'Ecaflip,100,Épée
8958,Patte d'Ecaflip,100,Épée
8969,Cadeau Patte d'Ecaflip,1,Cadeau
8944,Goût de Shigekax Chocolat,1,Nourriture boost
8961,Patte d'Ecaflip,100,Épée
8948,Shigekax Caramel,1,Friandise
8949,Shigekax Banane,1,Friandise
8960,Patte d'Ecaflip,100,Épée
8946,Goût de Shigekax Vanille,1,Nourriture boost
8959,Patte d'Ecaflip,100,Épée
8943,Goût de Shigekax Orange,1,Nourriture boost
8947,Goût de Shigekax Melon,1,Nourriture boost
8957,Patte d'Ecaflip,100,Épée
8981,Cadeau Patte d'Ecaflip,1,Cadeau
8991,Annolamour,189,Anneau
8973,Cadeau Patte d'Ecaflip,1,Cadeau
8990,Prisme de conquête,1,Prisme
8974,Cadeau Patte d'Ecaflip,1,Cadeau
8992,Faux Maudite du Saigneur Guerrier,200,Faux
8989,Casque du Bitouf Aérien,154,Chapeau
8978,Cadeau Patte d'Ecaflip,1,Cadeau
8994,Étoffe Corailleuse,50,Étoffe
8998,Pierre précieuse du Kimbo,160,Pierre précieuse
8971,Clef de l'Arche d'Otomaï,70,Clef
8993,Épée Maudite du Saigneur Guerrier,200,Épée
8976,Cadeau Patte d'Ecaflip,1,Cadeau
8972,Clef du Goulet du Rasboul,110,Clef
8977,Clef de la Canopée du Kimbo,160,Clef
8996,Peau du Rasboul Majeur,110,Peau
8983,Cadeau Patte d'Ecaflip,1,Cadeau
8982,Cadeau Patte d'Ecaflip,1,Cadeau
8995,Étoffe de Gourlo le Terrible,70,Étoffe
8997,Peau lacérée du Tynril,140,Peau
8979,Cadeau Patte d'Ecaflip,1,Cadeau
8984,Cadeau Patte d'Ecaflip Parfaite,1,Cadeau
8980,Cadeau Patte d'Ecaflip,1,Cadeau
8975,Clef du Laboratoire du Tynril,140,Clef
