item_id,name,level,type
12515,Échantillon de Richeterre,1,Archipel de Vulkania
12529,Amulette de Miss Amakna,1,Objet d'apparat divers
12547,Plaque funéraire,1,Archipel de Vulkania
12557,Plaque funéraire,1,Archipel de Vulkania
12565,Éklat de Krokenjambe la Tombeuse,1,Archipel de Vulkania
12548,Plaque funéraire,1,Archipel de Vulkania
12566,Éklat de Kroktail la Désaltérante,1,Archipel de Vulkania
12564,Éklat de Krokis l'Esquissée,1,Archipel de Vulkania
12559,Coquetel décapant,1,Archipel de Vulkania
12573,Éklat de Krokue la Trompée,1,Archipel de Vulkania
12574,Éklat de Krokpit la Pilotée,1,Archipel de Vulkania
12562,Éklat de Krokcinelle la Tâchetée,1,Archipel de Vulkania
12555,Plaque funéraire,1,Archipel de Vulkania
12563,Éklat de Krokikrisp la Céréalière,1,Archipel de Vulkania
12571,Éklat de Kroknemboure la Mousseuse,1,Archipel de Vulkania
12569,Éklat de Krokblanche l'Immaculée,1,Archipel de Vulkania
12551,Plaque funéraire,1,Archipel de Vulkania
12549,Plaque funéraire,1,Archipel de Vulkania
12570,Éklat de Krokrodaille la Mordante,1,Archipel de Vulkania
12560,Éklat de Krokette la Croustillante,1,Archipel de Vulkania
12568,Éklat de Krokée l'Entamée,1,Archipel de Vulkania
12556,Plaque funéraire,1,Archipel de Vulkania
12554,Plaque funéraire,1,Archipel de Vulkania
12546,Plaque funéraire,1,Archipel de Vulkania
12550,Plaque funéraire,1,Archipel de Vulkania
12567,Éklat de Krokotte la Minutée,1,Archipel de Vulkania
12558,Dent cassée,1,Événements
12572,Éklat de Krokine l'Allumeuse,1,Archipel de Vulkania
12561,Éklat de Krokillage la Marine,1,Archipel de Vulkania
12552,Plaque funéraire,1,Archipel de Vulkania
12553,Plaque funéraire,1,Archipel de Vulkania
12575,Éklat de Krokage la Vorace,1,Archipel de Vulkania
12602,Cadeau Slip Vert,1,Cadeau
12585,Conserve de Vacancier,1,Souvenir
12577,Éklat de Krokuite la Calcinée,1,Archipel de Vulkania
12601,Cadeau Borate,1,Cadeau
12593,Cadeau Panoplie du Real Boitar,1,Cadeau
12598,Anneau de l'Envahisseur,10,Anneau
12581,Clé du Destin,1,Roleplay Buffs
12597,Chapeau de l'Envahisseur,1,Chapeau d'apparat
12579,Éklat de Krokrane la Distordue,1,Archipel de Vulkania
12599,Ceinture de l'Envahisseur,10,Ceinture
12580,Bon pour un coquetel gratuit,1,Archipel de Vulkania
12582,Pierre Noire de Vulkania,1,Souvenir
12578,Éklat de Krokobure la Maudite,1,Archipel de Vulkania
12590,La Légende de Grozilla et Grasmera,1,Document
12594,Cadeau Panoplie des Bouftons Rouges,1,Cadeau
12584,Relique du Cimetière des Os Posés,1,Souvenir
12587,Figurine de Krokille,1,Souvenir
12588,Effet Mmmmmmm,1,Nourriture boost
12603,Cadeau Souliers Vernis Bruns,1,Cadeau
12583,Kœur en Plastique,1,Souvenir
12600,Bâton de l'Envahisseur,1,Arme d'apparat
12604,Cadeau Boracelet,1,Cadeau
12576,Éklat de Krokillagée la Sage,1,Archipel de Vulkania
12586,Cristal de Vie et de Prospérité,1,Souvenir
12591,Des Krokilles et des Dragœufs,1,Document
12589,"Vulkania, terre d'aventure",1,Document
12616,Caschoygan,1,Chapeau d'apparat
12615,Escudo Epico,1,Bouclier d'apparat
12628,Ralentisseur mineur,50,Trophée
12613,Équilibre,1,Bénédiction
12610,Rations de Survie en Milieu Touristique,1,Friandise
12633,Engourdisseur majeur,150,Trophée
12624,Tacleur majeur,150,Trophée
12632,Engourdisseur,100,Trophée
12605,Cadeau Panoplie Tétriste,1,Cadeau
12619,Cadeau Caschoygan,1,Cadeau
12623,Tacleur,100,Trophée
12620,Cadeau Cuarzomyr Masinko,1,Cadeau
12611,Soupe au Plimok,1,Friandise
12629,Ralentisseur,100,Trophée
12630,Ralentisseur majeur,150,Trophée
12612,Fricassée de Thongue Salée,1,Poisson comestible
12609,Pique-nique Vulkain,1,Friandise
12617,Cuarzomyr Masinko,1,Arme d'apparat
12631,Engourdisseur mineur,50,Trophée
12622,Tacleur mineur,50,Trophée
12634,Fugitif mineur,50,Trophée
12618,Cadeau Escudo Epico,1,Cadeau
12627,Fuyard majeur,150,Trophée
12625,Fuyard mineur,50,Trophée
12626,Fuyard,100,Trophée
12644,Adamantin,100,Trophée
12656,Cosmocape,1,Cape d'apparat
12648,Rempart majeur,150,Trophée
12651,Cuirassé Air majeur,150,Trophée
12661,Sac à Main,5,Anneau
12638,Insaisissable,100,Trophée
12660,Bouclier d'Incarnam,1,Bouclier
12655,Snarffe,1,Chapeau d'apparat
12643,Adamantin mineur,50,Trophée
12646,Rempart mineur,50,Trophée
12645,Adamantin majeur,150,Trophée
12637,Insaisissable mineur,50,Trophée
12659,Cuirassé Feu mineur,50,Trophée
12653,Cuirassé Eau,100,Trophée
12639,Insaisissable majeur,150,Trophée
12642,Pousseur majeur,150,Trophée
12654,Cuirassé Eau majeur,150,Trophée
12650,Cuirassé Air,100,Trophée
12641,Pousseur,100,Trophée
12636,Fugitif majeur,150,Trophée
12640,Pousseur mineur,50,Trophée
12658,Cosmobracelet,39,Anneau
12657,Snarmulette,41,Amulette
12652,Cuirassé Eau mineur,50,Trophée
12649,Cuirassé Air mineur,50,Trophée
12647,Rempart,100,Trophée
12635,Fugitif,100,Trophée
12684,Cuirassé Neutre,100,Trophée
12677,Bâton de Daïgoro,88,Bâton
12671,Ceinture de Danioule,54,Ceinture
12691,Ravageur Eau mineur,50,Trophée
12673,Faux de Danioule,1,Arme d'apparat
12693,Ravageur Feu majeur,150,Trophée
12676,Pagne de Daïgoro,82,Ceinture
12682,Cuirassé Terre majeur,150,Trophée
12694,Ravageur Feu mineur,50,Trophée
12686,Ravageur Air,100,Trophée
12674,Coiffe de Daïgoro,83,Chapeau
12670,Cape de Danioule,1,Cape d'apparat
12688,Ravageur Air mineur,50,Trophée
12681,Cuirassé Terre,100,Trophée
12690,Ravageur Eau majeur,150,Trophée
12672,Sabottes de Danioule,56,Bottes
12683,Cuirassé Neutre mineur,50,Trophée
12675,Collier Rouge de Daïgoro,86,Amulette
12685,Cuirassé Neutre majeur,150,Trophée
12679,Cuirassé Feu majeur,150,Trophée
12689,Ravageur Eau,100,Trophée
12678,Cuirassé Feu,100,Trophée
12680,Cuirassé Terre mineur,50,Trophée
12687,Ravageur Air majeur,150,Trophée
12692,Ravageur Feu,100,Trophée
12723,Furibond,100,Trophée
12718,Savant mineur,50,Trophée
12724,Furibond majeur,150,Trophée
12710,Manuel de la parfaite recrue,1,Document
12709,Soigneur,100,Trophée
12706,Porteur majeur,150,Trophée
12705,Porteur,100,Trophée
12720,Savant,100,Trophée
12714,Acrobate majeur,150,Trophée
12704,Porteur mineur,50,Trophée
12697,Ravageur Neutre majeur,150,Trophée
12719,Savant majeur,150,Trophée
12712,Acrobate mineur,50,Trophée
12707,Soigneur mineur,50,Trophée
12698,Ravageur Terre,100,Trophée
12713,Acrobate,100,Trophée
12722,Furibond mineur,50,Trophée
12702,Initiateur mineur,50,Trophée
12703,Initiateur majeur,150,Trophée
12708,Soigneur majeur,150,Trophée
12715,Joueur,100,Trophée
12716,Joueur majeur,150,Trophée
12696,Ravageur Neutre mineur,50,Trophée
12701,Initiateur,100,Trophée
12695,Ravageur Neutre,100,Trophée
12717,Joueur mineur,50,Trophée
12734,Potion d'altération,155,Préparation
12726,Survivant majeur,150,Trophée
12728,Ardonite,200,Alliage
12735,Clef de la Bambusaie de Damadrya,110,Clef
12740,Galet brasillant,195,Galet
12727,Survivant mineur,50,Trophée
12752,Pellong,1,Arme d'apparat
12745,Substrat de Bocage,40,Substrat
12736,Kolizéton,1,Jetons
12742,Couche de Daïgoro,80,Obsolète
12743,Potion minérale,50,Préparation
12751,Capong,1,Cape d'apparat
12738,Galet rutilant,100,Galet
12753,Ceinturong,10,Ceinture
12737,Galet cramoisi,50,Galet
12733,Substrat de Forêt,140,Substrat
12725,Survivant,100,Trophée
12744,Substrat de Bosquet,100,Substrat
12748,Ravageur Terre mineur,50,Trophée
12739,Brassard de Braconnier,75,Obsolète
12754,Amulettong,10,Amulette
12741,Poils de Daïgoro,80,Obsolète
12747,Ravageur Terre majeur,150,Trophée
12775,Ceinture Abdominable,114,Ceinture
12774,Raquettes Dugraal,107,Bottes
12755,Cape Nam,1,Cape d'apparat
12781,Cadeau Snarffe,1,Cadeau
12772,L'Aurore Pourpre (part. 1) - Fragments retrouvés IX,1,Document
12784,Cadeau Cosmobracelet,1,Cadeau
12756,Pacmamulette,10,Amulette
12758,Pacmadagues,1,Arme d'apparat
12782,Cadeau Cosmocape,1,Cadeau
12757,Pacmabottes,10,Bottes
12776,Amulette du Bibliothécaire,1,Objet d'apparat divers
12783,Cadeau Snarmulette,1,Cadeau
12773,L'Aurore Pourpre (part. 2) - Fragments retrouvés X,1,Document
12796,Bouclier du Champion 640,1,Bouclier d'apparat
12789,L'Invasion d'Uk'Not'Allag',1,Document
12798,Bouclier du Survivant,1,Bouclier d'apparat
12792,Cadeau Pacmanoplie,1,Cadeau
12795,Culotte en feuille,1,Incarnam
12791,Cadeau Panoplong,1,Cadeau
12790,Cadeau Panoplie de l'Envahisseur,1,Cadeau
12797,Bouclier du Champion 641,1,Bouclier d'apparat
12793,Grande Feuille Verte,1,Incarnam
12814,Kipik en Chocolat,1,Friandise
12785,Cadeau Panoplie de Danioule,1,Cadeau
12794,Ficelle de Vigne,1,Incarnam
12837,Moule de Clef de la Maison du Papa Nowel,180,Nowel
12844,Traîneau en Pain d'Épices,1,Friandise
12825,Yiti des Neiges en Sucre Glace,1,Friandise
12843,Petit Filet de Kamas Bronzés en Chocolat,1,Île de Nowel
12832,Patron de Redolphe,85,Nowel
12842,Grand Filet de Kamas Bronzés en Chocolat,1,Île de Nowel
12836,Moule de Clef de la Caverne de Nowel,110,Nowel
12818,Peluche de Nowel,1,Roleplay Buffs
12821,Bonhomme de Neige en Sucre Glace,1,Friandise
12840,Kama Doré en Chocolat,1,Jetons
12831,Tapis Wabbit,1,Îles des Wabbits
12830,Baies sucrées,1,Îles des Wabbits
12835,Moule de Clef du Donjon de Nowel,40,Nowel
12828,Bois de chauffage,1,Îles des Wabbits
12833,Patron du Glutin,25,Nowel
12829,Lombric,1,Îles des Wabbits
12841,Petit Filet de Kamas Argentés en Chocolat,1,Île de Nowel
12839,Kama Argenté en Chocolat,1,Jetons
12815,Kipik de Nowel,1,Roleplay Buffs
12826,Mini Nuit' de Nowel,1,Roleplay Buffs
12822,Kanigrou de Nowel,1,Roleplay Buffs
12817,Paquet Cadeau en Chocolat,1,Friandise
12834,Patron du Nowel Cauchemardesque,150,Nowel
12820,Bonhomme de Nowel,1,Roleplay Buffs
12838,Kama Bronzé en Chocolat,1,Jetons
12819,Peluche en Chocolat,1,Friandise
12824,Yiti de Nowel,1,Roleplay Buffs
12823,Kanigrou Hivernal en Sucre Glace,1,Friandise
12827,Mini Nuit' en Sucre Glace,1,Friandise
12816,Paquet Cadeau de Nowel,1,Roleplay Buffs
12865,Étoile des Was Mages,1,Île de Nowel
12853,Masque du Nowel Cauchemardesque,150,Chapeau
12854,Porte-Malheur du Nowel Cauchemardesque,150,Amulette
12867,Étoile des Glutins Farceurs,1,Île de Nowel
12864,Relique de Turyé,1,Relique d'Incarnation
12849,Bonnet du Glutin,25,Chapeau
12859,Sabots de Redolphe,85,Bottes
12856,Sacoche de Redolphe,85,Cape
12852,Cape du Nowel Cauchemardesque,150,Cape
12870,Étoile des Donjons,1,Île de Nowel
12848,Manteau du Glutin,25,Cape
12851,Bracelet du Glutin,25,Anneau
12873,Jouet pour enfant sage,1,Île de Nowel
12850,Caleçon Fourré du Glutin,25,Ceinture
12874,Œuf de Wabbit,1,Îles des Wabbits
12845,Flocon de Neige,1,Nowel
12862,Antennes du Cafard Fadet,125,Nowel
12858,Licol de Redolphe,85,Amulette
12857,Coiffe de Redolphe,85,Chapeau
12868,Étoile des Grincheux,1,Île de Nowel
12855,Bottes du Nowel Cauchemardesque,150,Bottes
12847,Fée Érie de Nowel,1,Fée d'artifice
12872,Marron Glacé,1,Île de Nowel
12866,Étoile du Sapik,1,Île de Nowel
12846,Boole de neige,1,Fée d'artifice
12863,Râtelier d'Oogie Betty,150,Nowel
12869,Étoile de l'Atelier,1,Île de Nowel
12861,Nez-Rouge de Redolphe,85,Nowel
12860,Fond de Culotte de Glugubrr,25,Nowel
12883,Peignentif,42,Amulette
12884,Caprinière,1,Cape d'apparat
12903,Butin de Redolphe,1,Île de Nowel
12901,Butin de Glugubrr,1,Île de Nowel
12875,Cawotte mature,1,Îles des Wabbits
12888,Gladiabottes,45,Bottes
12879,Point de côté,1,Île de Nowel
12896,Bûche de Nowel,1,Friandise
12893,Écu qui pète,1,Bouclier d'apparat
12881,Chaponey,1,Chapeau d'apparat
12887,Gladialeçon,46,Ceinture
12880,Seringue de Lilou,1,Îles des Wabbits
12877,Jus de Cawotte râpée,1,Îles des Wabbits
12900,Emballage d'anniversaire,1,Emballage
12886,Gladiaton,1,Arme d'apparat
12892,Rondache qui pète,1,Bouclier d'apparat
12882,Mes Petits Sabots,41,Bottes
12898,Emballage de Nowel Écarlate,1,Emballage
12876,Blague Glutine,1,Nowel
12895,Bon Point de Gludotek,1,Île de Nowel
12904,Emballage de félicitations,1,Emballage
12885,Gladiasque,1,Chapeau d'apparat
12899,Emballage de mariage,1,Emballage
12878,Black Wabbit écrasé,33,Îles des Wabbits
12902,Emballage d'excuses,1,Emballage
12922,Cadeau Gladiabottes,1,Cadeau
12932,Pièce de rechange,1,Île de Nowel
12917,Cadeau Peignentif,1,Cadeau
12912,Emballage de tendresse,1,Emballage
12924,Contrat de travail de Groocse,1,Île de Nowel
12913,Emballage Boulduk,1,Emballage
12927,Contrat de travail de Groocse,1,Île de Nowel
12906,Butin d'Oogie Betty,1,Île de Nowel
12933,Munition Mansot,1,Île de Nowel
12920,Cadeau Gladiaton,1,Cadeau
12916,Cadeau Caprinière,1,Cadeau
12934,Huile de foie de poisson pané,1,Île de Nowel
12929,Emballage de Nowel Étoilé,1,Emballage
12915,Cadeau Chaponey,1,Cadeau
12921,Cadeau Gladialeçon,1,Cadeau
12909,Emballage de fraternité,1,Emballage
12928,Emballage de Nowel Enneigé,1,Emballage
12919,Cadeau Gladiasque,1,Cadeau
12926,Contrat de travail de Groocse,1,Île de Nowel
12911,Emballage de corruption,1,Emballage
12908,Emballage d'amitié,1,Emballage
12905,Butin du Cafard Fadet,1,Île de Nowel
12918,Cadeau Mes Petits Sabots,1,Cadeau
12931,Caisse du lance-mansot,1,Île de Nowel
12925,Contrat de travail de Groocse,1,Île de Nowel
12907,Emballage d'amour,1,Emballage
12910,Emballage d'affection,1,Emballage
12914,Emballage surprise,1,Emballage
12955,Clef du Grenier du Cafard Fadet,1,Île de Nowel
12953,Page 17 du journal d'un entomologiste,1,Île de Nowel
12946,Lettre de Kana Suhkr,1,Île de Nowel
12939,Plan abîmé d'un jouet,1,Île de Nowel
12945,Tonnelet de Vieux Rhum,1,Île de Nowel
12935,Crochette articulée,1,Île de Nowel
12956,Glaçon de Nowel,1,Île de Nowel
12960,Bâton Glutin,1,Île de Nowel
12944,Carnet de notes,1,Île de Nowel
12947,Pierre Givrée de Bouboule de Neige,1,Île de Nowel
12957,Croc Blanc de Hurledent,1,Île de Nowel
12952,Page 15 du journal d'un entomologiste,1,Île de Nowel
12958,Fiole de Fukachla,1,Île de Nowel
12963,Hurledent,60,Montilier
12951,Page 6 du journal d'un entomologiste,1,Île de Nowel
12959,Bâton Glutin,1,Île de Nowel
12940,Carte de Joyeux Nowel,1,Île de Nowel
12937,Sacoche de Glutrikulayr,1,Île de Nowel
12943,Butin du Chêne Mou,1,Île de Nowel
12948,Clef de l'Étable de Redolphe,1,Île de Nowel
12942,Butin du Dragon Cochon,1,Île de Nowel
12950,Page 3 du journal d'un entomologiste,1,Île de Nowel
12936,Aiguilles Gelées de Kipik,1,Île de Nowel
12962,Oranges Givrées,1,Île de Nowel
12938,Clef des 12,1,Île de Nowel
12941,Butin du Scarabosse Doré,1,Île de Nowel
12961,Bâton Glutin,1,Île de Nowel
12949,Journal d'un entomologiste malchanceux,1,Île de Nowel
12954,Page 18 du journal d'un entomologiste,1,Île de Nowel
12994,Rauleur,1,Familier
12971,Hurledent en Cage,60,Île de Nowel
12975,Tofu Givré,1,Familier
12990,Cadeau Scarakiri,1,Cadeau
12982,Sourisette,1,Familier
12984,Cadeau Sourisette,1,Cadeau
12988,Scarakiri,1,Familier
12965,Cadeau Hurledent,1,Cadeau
12981,Clef des 14,1,Île de Nowel
12969,Bracelet du Minotoboule,197,Anneau
12977,Cadeau Tofu Givré,1,Cadeau
12970,Paquet Cadeau du Minotoboule de Nowel,197,Nowel
12973,Clef du Refuge Glacé d'Oogie Betty,1,Île de Nowel
12996,Cadeau Rauleur,1,Cadeau
13000,Meulourd,1,Familier
13022,Collier de Féline,53,Amulette
13020,Sabots Aiguilles de Féline,50,Bottes
13013,Étiquette à remplir,1,Objet utilisable
13002,Cadeau Meulourd,1,Cadeau
13009,Racines de Jean Gimbre,1,Friandise
13019,Mégarteau de Féline,1,Arme d'apparat
13021,Cape de Féline,1,Cape d'apparat
13018,Bottoduvet,60,Bottes
13008,Cadeau de Nowel Enneigé,1,Cadeau
13016,Capoduvet,1,Cape d'apparat
13014,Étiquette de cadeau,1,Emballage
13010,Dragodinde à Plumes,60,Certificat de Dragodinde
13000,Meulourd,1,Familier
13007,Cadeau de Nowel Écarlate,1,Cadeau
13006,Cadeau de Nowel Étoilé,1,Cadeau
13015,Chapoduvet,1,Chapeau d'apparat
13017,Ceinturoduvet,60,Ceinture
13039,Cadeau Chapoduvet,1,Cadeau
13055,Document signé par Allister,1,Royaume d'Amakna
13057,Transformation en Prince d'Wa,1,Roleplay Buffs
13040,Cadeau Capoduvet,1,Cadeau
13043,Cadeau Panoplie de Féline,1,Cadeau
13042,Cadeau Bottoduvet,1,Cadeau
13041,Cadeau Ceinturoduvet,1,Cadeau
13052,Doplon,1,Jetons
13054,Mensurations du Valet Deauj,1,Royaume d'Amakna
13056,Relique du Prince d'Wa,1,Royaume d'Amakna
13044,Cadeau Dragodinde à Plumes,1,Cadeau
13064,Katar Strophe,162,Chapeau
13073,Cadeau Mékrabe,1,Cadeau
13089,Pelle de Stroud,1,Arme d'apparat
13071,Mékrabe,1,Familier
13063,Canne Hassukre Édulcorée,165,Bâton
13108,Perce-Neige fraîche,100,Île de Frigost
13107,Frostiz frais,100,Île de Frigost
13097,Mâchoire du Chafer Draugr,46,Os
13095,Bandeau Rokwa,45,Chapeau
13110,Obsidienne gelée,100,Île de Frigost
13113,Scaphandre de l'Hyperscampe,1,Chapeau d'apparat
13109,Poisskaille frais,100,Île de Frigost
13096,Fémur du Chafer Rōnin,40,Os
13101,Cadeau Ploup,1,Cadeau
13099,Ploup,1,Familier
13093,Pagne du Chafer Rōnin,45,Ceinture
13098,Casque du Chafer Primitif,36,Vêtement
13092,Marteau du Chafer Draugr,43,Marteau
13094,Bottes du Chafer Primitif,41,Bottes
13114,Ceinture de Brouce,194,Ceinture
13111,Bois de Tremble frais,100,Île de Frigost
13117,Amulette d'Otomaï,197,Amulette
13090,Ceinture de Pandikaze,1,Pandala
13112,Viande fraîche,100,Île de Frigost
13119,Épée d'Otomaï,196,Épée
13115,Anneau de Brouce,198,Anneau
13091,Kabuto du Chafer Rōnin,44,Chapeau
13118,Bottes d'Otomaï,192,Bottes
13116,Bottes de Brouce,197,Bottes
13145,Cadeau d'amour,1,Cadeau
13136,Caskoffre,55,Chapeau
13138,Pendentiffre,56,Amulette
13137,Ceinture de Coffreté,51,Ceinture
13123,Couronne d'Allister,196,Chapeau
13129,Bottes de Léthaline,199,Bottes
13131,Cape d'Ogivol,186,Cape
13149,Cadeau Boulduk,1,Cadeau
13148,Cadeau de corruption,1,Cadeau
13128,Ceinture de Léthaline,194,Ceinture
13135,Casque de Metag Robill,160,Chapeau
13121,Amulette de Danathor,194,Amulette
13130,Coiffe d'Ogivol,193,Chapeau
13132,Ceinture d'Ogivol,195,Ceinture
13146,Cadeau d'amitié,1,Cadeau
13141,Cadeau de mariage,1,Cadeau
13147,Cadeau de fraternité,1,Cadeau
13124,Anneau d'Allister,197,Anneau
13139,Boffes Cottre,53,Bottes
13122,Ceinture de Danathor,188,Ceinture
13142,Cadeau d'anniversaire,1,Cadeau
13120,Coiffe de Danathor,196,Chapeau
13140,Serrure du Coffre des Forgerons,50,Ressources diverses
13125,Bottes d'Allister,191,Bottes
13143,Cadeau d'excuses,1,Cadeau
13127,Cape de Léthaline,194,Cape
13144,Cadeau de félicitations,1,Cadeau
13175,La Légende de Steff Taff,1,Document
13172,Casque Mâchouillé,160,Vêtement
13164,Sphénoïde du Kimbo,160,Os
13177,Poudre Révélatrice,1,Krosmoz
13156,Œil d'Ougah,180,Œil
13170,Amulette de Pwâk,53,Amulette
13167,Plume du Rasboul Majeur,100,Plume
13151,Cadeau d'affection,1,Cadeau
13150,Cadeau surprise,1,Cadeau
13165,Duvet du Maître Corbac,120,Plume
13179,Fée d'artifice jaune de Pwâk,1,Fée d'artifice
13176,La Légende de Steff Taff,1,Krosmoz
13168,Ethmoïde du Minotot,160,Os
13154,Poudre glaciale,190,Poudre
13158,Bouclier des Mille,1,Bouclier d'apparat
13153,Orchidée Sauvage,40,Montagne des Koalaks
13166,Calice du Tynril,140,Fleur
13174,Crottes de Milirat,16,Krosmoz
13178,Fée d'artifice bleue de Pwâk,1,Fée d'artifice
13157,Ongle du Bworker,180,Os
13152,Cadeau de tendresse,1,Cadeau
13173,Fée d'artifice blanche de Pwâk,1,Fée d'artifice
13155,Oreille de Sphincter Cell,150,Oreille
13171,Cadeau Amulette de Pwâk,1,Cadeau
13169,Triquetrum du Maître Pandore,140,Obsolète
13197,Cape Reski,198,Cape
13207,Pierre Spécieuse,1,Krosmoz
13191,Inspiration des Was,1,Malédiction
13199,Page déchirée,1,Krosmoz
13187,Cadeau Scaphandre de l'Hyperscampe,1,Cadeau
